text,label
ekg,heart-pulse
electrocardiogram,heart-pulse
health,heart-pulse
lifeline,heart-pulse
vital signs,heart-pulse
heart,heart-pulse
pulse,heart-pulse
heart pulse,heart-pulse
ekg el lunes,heart-pulse
electrocardiogram el lunes,heart-pulse
health el lunes,heart-pulse
lifeline el lunes,heart-pulse
vital signs el lunes,heart-pulse
heart el lunes,heart-pulse
pulse el lunes,heart-pulse
heart pulse el lunes,heart-pulse
ekg semanal,heart-pulse
electrocardiogram semanal,heart-pulse
health semanal,heart-pulse
lifeline semanal,heart-pulse
vital signs semanal,heart-pulse
heart semanal,heart-pulse
pulse semanal,heart-pulse
heart pulse semanal,heart-pulse
comparar ekg en línea,heart-pulse
comparar electrocardiogram en línea,heart-pulse
comparar health en línea,heart-pulse
comparar lifeline en línea,heart-pulse
comparar vital signs en línea,heart-pulse
comparar heart en línea,heart-pulse
comparar pulse en línea,heart-pulse
comparar heart pulse en línea,heart-pulse
ekg después del trabajo,heart-pulse
electrocardiogram después del trabajo,heart-pulse
health después del trabajo,heart-pulse
lifeline después del trabajo,heart-pulse
vital signs después del trabajo,heart-pulse
heart después del trabajo,heart-pulse
pulse después del trabajo,heart-pulse
heart pulse después del trabajo,heart-pulse
ekg este fin de semana,heart-pulse
electrocardiogram este fin de semana,heart-pulse
health este fin de semana,heart-pulse
lifeline este fin de semana,heart-pulse
vital signs este fin de semana,heart-pulse
heart este fin de semana,heart-pulse
pulse este fin de semana,heart-pulse
heart pulse este fin de semana,heart-pulse
ekg para el sábado,heart-pulse
electrocardiogram para el sábado,heart-pulse
health para el sábado,heart-pulse
lifeline para el sábado,heart-pulse
vital signs para el sábado,heart-pulse
heart para el sábado,heart-pulse
pulse para el sábado,heart-pulse
comparar heatr en línea,heart-pulse
ekg ell lunes,heart-pulse
eletcrocardiogram para el sábado,heart-pulse
heealth para el sábado,heart-pulse
lifelinne para el sábado,heart-pulse
