text,label
бодега,shop
рынок,shop
шоппинг,shop
магазин,shop
угловой магазин открыт поздно ночью,shop
бодега с бутербродами и закусками,shop
витрина здания с вывеской магазина,shop
кирпичное здание магазина на главной улице,shop
купить продукты в удобном магазине,shop
открытый рынок с прилавками продавцов,shop
рынок свежих продуктов на главной площади,shop
купить билеты в кассе,shop
купить товары бесконтактной оплатой,shop
шоппинг в торговом центре с сумками,shop
выходной поход за покупками в центр,shop
витрина магазина со знаками распродажи,shop
вход в продуктовый магазин с тележкой,shop
небольшой розничный магазин с вывеской над дверью,shop
бутик модной одежды в центре города,shop
хозяйственный магазин с инструментами в витрине,shop
иконка интернет-магазина для сайта e-commerce,shop
корзина для покупок наполнена товарами,shop
витрина магазина с маркизой и дисплеем,shop
уличный рынок фермерских продуктов,shop
сувенирный магазин в музее или у достопримечательности,shop
временный pop-up магазин,shop
небольшой розничны магазин с вывеской,shop
круглосуточный магзаин,shop
бутик модной оджеды в центре,shop
корзина для покупк с товарами,shop
иконка корзины покупок без здания,shop
складское здание для оптового хранения,shop
банк с колоннами и вывеской,shop
ресторан со столиками внутри,shop
офисное здание со стеклянным фасадом,shop
коробка доставки для прихода онлайн-заказа,shop
