text,label
british pound,sterling-sign
pound sterling,sterling-sign
sterling currency,sterling-sign
gbp exchange rate,sterling-sign
price in pounds,sterling-sign
convert dollars to pounds,sterling-sign
convert pounds to euros,sterling-sign
uk currency symbol,sterling-sign
pay in british pounds,sterling-sign
salary in pounds sterling,sterling-sign
pounds on the invoice,sterling-sign
sterling price tag,sterling-sign
check the gbp rate,sterling-sign
currency converter for pounds,sterling-sign
uk market pricing,sterling-sign
pound amount on the receipt,sterling-sign
invoice in gbp,sterling-sign
exchange cash for pounds,sterling-sign
travel money for london,sterling-sign
bank account in pounds,sterling-sign
british pounds for the trip,sterling-sign
settle the bill in pounds,sterling-sign
price the item in pounds,sterling-sign
convert usd to gbp,sterling-sign
compare sterling against the euro,sterling-sign
sterling symbol in finance,sterling-sign
track the pound exchange rate,sterling-sign
payroll in british pounds,sterling-sign
shopping in london with pounds,sterling-sign
currency app for gbp,sterling-sign
pounds sterling in the wallet,sterling-sign
uk invoice currency,sterling-sign
account balance in pounds,sterling-sign
check the pound conversion,sterling-sign
sterling amount on the bill,sterling-sign
invoice total in gbp,sterling-sign
need pounds before the flight,sterling-sign
buy british pounds at the airport,sterling-sign
cash in pounds sterling,sterling-sign
uk pricing in the checkout,sterling-sign
pound symbol on the payment screen,sterling-sign
exchange euros for pounds,sterling-sign
gbp rate alert,sterling-sign
travel budget in pounds,sterling-sign
price update in sterling,sterling-sign
Pound Sign,sterling-sign
currency,sterling-sign
sterling,sterling-sign
sign,sterling-sign
sterling sign,sterling-sign
remember to fix Pound Sign,sterling-sign
remember to fix currency,sterling-sign
remember to fix sterling,sterling-sign
remember to fix sign,sterling-sign
remember to fix sterling sign,sterling-sign
Pound Sign for the trip,sterling-sign
currency for the trip,sterling-sign
sterling for the trip,sterling-sign
sign for the trip,sterling-sign
sterling sign for the trip,sterling-sign
