text,label
примерочная,booth-curtain
выборы,booth-curtain
голос,booth-curtain
голосование,booth-curtain
кабина для голосования,booth-curtain
воспользоваться примерочной в магазине,booth-curtain
проголосовать на выборах,booth-curtain
отдать свой голос сегодня,booth-curtain
напоминание о голосовании в день выборов,booth-curtain
пойти к кабине для голосования,booth-curtain
Проголосовать на местных выборах,booth-curtain
Зарегистрироваться для голосования до дедлайна,booth-curtain
Найти ближайший избирательный участок,booth-curtain
Напоминание о дне выборов,booth-curtain
Проголосовать сегодня,booth-curtain
Досрочное голосование на этой неделе,booth-curtain
Отправить бюллетень по почте,booth-curtain
Голосование на праймериз,booth-curtain
Получить открепительный талон,booth-curtain
Не забудь проголосовать завтра,booth-curtain
Ты уже проголосовал?,booth-curtain
Выборы не за горами,booth-curtain
Нужно найти свой избирательный участок,booth-curtain
Проголосвать на местных выбарах,booth-curtain
Зарегестрироваться для голосаваниея,booth-curtain
Найте ближаший избиратлеьный участок,booth-curtain
Отдать свой голос сегдоня,booth-curtain
Примерить одежду в раздевалке,booth-curtain
Планирование предвыборной кампании,booth-curtain
Смотреть политические дебаты,booth-curtain
Зарегистрироваться на мероприятие,booth-curtain
Повестка в суд присяжных,booth-curtain
Участие в опросе,booth-curtain
найти примерочную в спортзале,booth-curtain
проверить результаты выборов онлайн,booth-curtain
не забыть проголосовать до закрытия участков,booth-curtain
поставить напоминание на день голосования,booth-curtain
найти ближайшую кабину для голосования,booth-curtain
changing room,booth-curtain
election,booth-curtain
vote,booth-curtain
voting,booth-curtain
voting booth,booth-curtain
booth,booth-curtain
curtain,booth-curtain
booth curtain,booth-curtain
changing room завтра,booth-curtain
election завтра,booth-curtain
vote завтра,booth-curtain
voting завтра,booth-curtain
voting booth завтра,booth-curtain
booth завтра,booth-curtain
curtain завтра,booth-curtain
booth curtain завтра,booth-curtain
changing room утром,booth-curtain
election утром,booth-curtain
vote утром,booth-curtain
voting утром,booth-curtain
voting booth утром,booth-curtain
booth утром,booth-curtain
