text,label
camera,video
film,video
movie,video
record,video
video-camera,video
video,video
finir camera,video
finir film,video
finir movie,video
finir record,video
finir video-camera,video
finir video,video
planifier camera bientôt,video
planifier film bientôt,video
planifier movie bientôt,video
planifier record bientôt,video
planifier video-camera bientôt,video
planifier video bientôt,video
planifier camera,video
planifier film,video
planifier movie,video
planifier record,video
planifier video-camera,video
planifier video,video
commencer camera,video
commencer film,video
commencer movie,video
commencer record,video
commencer video-camera,video
commencer video,video
camera demain,video
film demain,video
movie demain,video
record demain,video
video-camera demain,video
video demain,video
camera le soir,video
film le soir,video
movie le soir,video
record le soir,video
video-camera le soir,video
video le soir,video
camera lundi,video
film lundi,video
movie lundi,video
record lundi,video
video-camera lundi,video
video lundi,video
ne pas oublier camera,video
ne pas oublier film,video
ne pas oublier movie,video
ne pas oublier record,video
ne pas oublier video-camera,video
ne pas oublier video,video
camera pour le voyage,video
videoo-camera lundi,video
commencer movei,video
planfiier video,video
planifier movie bietnôt,video
commander camera bientôt,video
