text,label
cowboy,horse-saddle
equus,horse-saddle
fauna,horse-saddle
mammmal,horse-saddle
mare,horse-saddle
neigh,horse-saddle
pony,horse-saddle
rodeo,horse-saddle
western,horse-saddle
horse,horse-saddle
saddle,horse-saddle
horse saddle,horse-saddle
cowboy le matin,horse-saddle
equus le matin,horse-saddle
fauna le matin,horse-saddle
mammmal le matin,horse-saddle
mare le matin,horse-saddle
neigh le matin,horse-saddle
pony le matin,horse-saddle
rodeo le matin,horse-saddle
western le matin,horse-saddle
horse le matin,horse-saddle
saddle le matin,horse-saddle
horse saddle le matin,horse-saddle
cowboy hebdomadaire,horse-saddle
equus hebdomadaire,horse-saddle
fauna hebdomadaire,horse-saddle
mammmal hebdomadaire,horse-saddle
mare hebdomadaire,horse-saddle
neigh hebdomadaire,horse-saddle
pony hebdomadaire,horse-saddle
rodeo hebdomadaire,horse-saddle
western hebdomadaire,horse-saddle
horse hebdomadaire,horse-saddle
saddle hebdomadaire,horse-saddle
horse saddle hebdomadaire,horse-saddle
cowboy demain,horse-saddle
equus demain,horse-saddle
fauna demain,horse-saddle
mammmal demain,horse-saddle
mare demain,horse-saddle
neigh demain,horse-saddle
pony demain,horse-saddle
rodeo demain,horse-saddle
western demain,horse-saddle
horse demain,horse-saddle
saddle demain,horse-saddle
horse saddle demain,horse-saddle
annuler cowboy,horse-saddle
annuler equus,horse-saddle
annuler fauna,horse-saddle
annuler mammmal,horse-saddle
annuler mare,horse-saddle
annuler neigh,horse-saddle
annuler pony,horse-saddle
horsee saddle le matin,horse-saddle
fauuna le matin,horse-saddle
mae demain,horse-saddle
euus demain,horse-saddle
hose saddle hebdomadaire,horse-saddle
