text,label
caldera,volcano
eruption,volcano
lava,volcano
magma,volcano
mountain,volcano
smoke,volcano
volcano,volcano
caldera für die Reise,volcano
eruption für die Reise,volcano
lava für die Reise,volcano
magma für die Reise,volcano
mountain für die Reise,volcano
smoke für die Reise,volcano
volcano für die Reise,volcano
neuen caldera vorbereiten,volcano
neuen eruption vorbereiten,volcano
neuen lava vorbereiten,volcano
neuen magma vorbereiten,volcano
neuen mountain vorbereiten,volcano
neuen smoke vorbereiten,volcano
neuen volcano vorbereiten,volcano
caldera im Laden vorbereiten,volcano
eruption im Laden vorbereiten,volcano
lava im Laden vorbereiten,volcano
magma im Laden vorbereiten,volcano
mountain im Laden vorbereiten,volcano
smoke im Laden vorbereiten,volcano
volcano im Laden vorbereiten,volcano
caldera abends,volcano
eruption abends,volcano
lava abends,volcano
magma abends,volcano
mountain abends,volcano
smoke abends,volcano
volcano abends,volcano
caldera Termin,volcano
eruption Termin,volcano
lava Termin,volcano
magma Termin,volcano
mountain Termin,volcano
smoke Termin,volcano
volcano Termin,volcano
caldera am Montag,volcano
eruption am Montag,volcano
lava am Montag,volcano
magma am Montag,volcano
mountain am Montag,volcano
smoke am Montag,volcano
volcano am Montag,volcano
caldera morgens,volcano
eruption morgens,volcano
lava morgens,volcano
magma morgens,volcano
mountain morgens,volcano
smoke morgens,volcano
nuen smoke vorbereiten,volcano
neun smoke vorbereiten,volcano
neuen lava vorbereitne,volcano
neuen calddera vorbereiten,volcano
lava im Laden vobrereiten,volcano
