text,label
alarm clock,alarm-clock
late,alarm-clock
snooze,alarm-clock
timestamp,alarm-clock
Get up at 7,alarm-clock
Early morning run,alarm-clock
Don't oversleep,alarm-clock
Reminder before the flight,alarm-clock
Wake up call at 5am,alarm-clock
Schedule morning alarm,alarm-clock
Reminder 30 min before,alarm-clock
Alert for the appointment,alarm-clock
Set up daily alarm,alarm-clock
Be on time for school,alarm-clock
Wake me up tomorrow,alarm-clock
Don't let me forget this,alarm-clock
I need a reminder,alarm-clock
Set an alarm for me,alarm-clock
Alram clock,alarm-clock
Alarrm,alarm-clock
Remindar,alarm-clock
Snooze alrm,alarm-clock
Morning jog,alarm-clock
Meeting at 9am,alarm-clock
Bedtime routine,alarm-clock
Time management,alarm-clock
Daily standup,alarm-clock
Check calendar,alarm-clock
set a morning alarm,alarm-clock
alarm clock for 6am,alarm-clock
clock reminder,alarm-clock
date reminder,alarm-clock
don't be late,alarm-clock
pending reminder,alarm-clock
set a reminder,alarm-clock
sleep schedule,alarm-clock
stop snooze habit,alarm-clock
timer before meeting,alarm-clock
add a timestamp,alarm-clock
watch the clock,alarm-clock
Turn off the alarm in the morning,alarm-clock
Set the alarm clock for 6am,alarm-clock
Check what time it is now,alarm-clock
Mark the date on the calendar,alarm-clock
Running late for the meeting,alarm-clock
Review all pending tasks today,alarm-clock
Add a reminder for the dentist,alarm-clock
Improve my sleep schedule,alarm-clock
Hit snooze one more time,alarm-clock
Kitchen timer for the pasta,alarm-clock
Log the timestamp of the entry,alarm-clock
Track time with the watch,alarm-clock
