text,label
care,hand-heart
charity,hand-heart
donate,hand-heart
help,hand-heart
Care for others in need,hand-heart
Show care and kindness,hand-heart
Donate to charity this month,hand-heart
Support a local charity,hand-heart
Donate clothes to the shelter,hand-heart
Donate money to the cause,hand-heart
Help a neighbor in need,hand-heart
Help the community,hand-heart
Add a gift to the wishlist,hand-heart
Check the holiday wishlist,hand-heart
Give blood at the donation center,hand-heart
Help a friend move,hand-heart
Raise money for a good cause,hand-heart
Give a gift to someone in need,hand-heart
Sponsor a child's education,hand-heart
Give back,hand-heart
Help others,hand-heart
Donate today,hand-heart
Care for someone,hand-heart
donatte to chrity,hand-heart
volnteer at food bank,hand-heart
give blood at dontion center,hand-heart
help a freind in need,hand-heart
Buy a gift for a friend,hand-heart
Pay for someone's meal,hand-heart
Write a thank-you card,hand-heart
Send flowers to someone,hand-heart
Give a compliment,hand-heart
Cook dinner for a neighbor,hand-heart
