text,label
bacon,burger
beef,burger
burger,burger
burger king,burger
cheeseburger,burger
fast food,burger
grill,burger
ground beef,burger
mcdonalds,burger
sandwich,burger
no olvidar bacon,burger
no olvidar beef,burger
no olvidar burger,burger
no olvidar burger king,burger
no olvidar cheeseburger,burger
no olvidar fast food,burger
no olvidar grill,burger
no olvidar ground beef,burger
no olvidar mcdonalds,burger
no olvidar sandwich,burger
bacon este fin de semana,burger
beef este fin de semana,burger
burger este fin de semana,burger
burger king este fin de semana,burger
cheeseburger este fin de semana,burger
fast food este fin de semana,burger
grill este fin de semana,burger
ground beef este fin de semana,burger
mcdonalds este fin de semana,burger
sandwich este fin de semana,burger
reparar bacon,burger
reparar beef,burger
reparar burger,burger
reparar burger king,burger
reparar cheeseburger,burger
reparar fast food,burger
reparar grill,burger
reparar ground beef,burger
reparar mcdonalds,burger
reparar sandwich,burger
bacon el lunes,burger
beef el lunes,burger
burger el lunes,burger
burger king el lunes,burger
cheeseburger el lunes,burger
fast food el lunes,burger
grill el lunes,burger
ground beef el lunes,burger
mcdonalds el lunes,burger
sandwich el lunes,burger
bacon por la noche,burger
beef por la noche,burger
burger por la noche,burger
burger king por la noche,burger
cheeseburger por la noche,burger
bugrer king,burger
sadnwich,burger
rparar beef,burger
burger king por la noceh,burger
mcdonadls,burger
