text,label
animal,shield-dog
canine,shield-dog
pet,shield-dog
protect,shield-dog
safety,shield-dog
veterinary,shield-dog
shield,shield-dog
dog,shield-dog
shield dog,shield-dog
animal morgens,shield-dog
canine morgens,shield-dog
pet morgens,shield-dog
protect morgens,shield-dog
safety morgens,shield-dog
veterinary morgens,shield-dog
shield morgens,shield-dog
dog morgens,shield-dog
shield dog morgens,shield-dog
animal morgen,shield-dog
canine morgen,shield-dog
pet morgen,shield-dog
protect morgen,shield-dog
safety morgen,shield-dog
veterinary morgen,shield-dog
shield morgen,shield-dog
dog morgen,shield-dog
shield dog morgen,shield-dog
animal nicht vergessen,shield-dog
canine nicht vergessen,shield-dog
pet nicht vergessen,shield-dog
protect nicht vergessen,shield-dog
safety nicht vergessen,shield-dog
veterinary nicht vergessen,shield-dog
shield nicht vergessen,shield-dog
dog nicht vergessen,shield-dog
shield dog nicht vergessen,shield-dog
animal abends,shield-dog
canine abends,shield-dog
pet abends,shield-dog
protect abends,shield-dog
safety abends,shield-dog
veterinary abends,shield-dog
shield abends,shield-dog
dog abends,shield-dog
shield dog abends,shield-dog
mit animal anfangen,shield-dog
mit canine anfangen,shield-dog
mit pet anfangen,shield-dog
mit protect anfangen,shield-dog
mit safety anfangen,shield-dog
mit veterinary anfangen,shield-dog
mit shield anfangen,shield-dog
mit dog anfangen,shield-dog
mit shield dog anfangen,shield-dog
neuen animal üben,shield-dog
sheild abends,shield-dog
veterinary aends,shield-dog
safey abends,shield-dog
anima abends,shield-dog
mit animal anfnagen,shield-dog
