text,label
covid-19,hands-bubbles
hygiene,hands-bubbles
soap,hands-bubbles
wash,hands-bubbles
hands,hands-bubbles
bubbles,hands-bubbles
hands bubbles,hands-bubbles
covid-19 Termin,hands-bubbles
hygiene Termin,hands-bubbles
soap Termin,hands-bubbles
wash Termin,hands-bubbles
hands Termin,hands-bubbles
bubbles Termin,hands-bubbles
hands bubbles Termin,hands-bubbles
mit covid-19 anfangen,hands-bubbles
mit hygiene anfangen,hands-bubbles
mit soap anfangen,hands-bubbles
mit wash anfangen,hands-bubbles
mit hands anfangen,hands-bubbles
mit bubbles anfangen,hands-bubbles
mit hands bubbles anfangen,hands-bubbles
covid-19 im Laden bestellen,hands-bubbles
hygiene im Laden bestellen,hands-bubbles
soap im Laden bestellen,hands-bubbles
wash im Laden bestellen,hands-bubbles
hands im Laden bestellen,hands-bubbles
bubbles im Laden bestellen,hands-bubbles
hands bubbles im Laden bestellen,hands-bubbles
covid-19 am Wochenende,hands-bubbles
hygiene am Wochenende,hands-bubbles
soap am Wochenende,hands-bubbles
wash am Wochenende,hands-bubbles
hands am Wochenende,hands-bubbles
bubbles am Wochenende,hands-bubbles
hands bubbles am Wochenende,hands-bubbles
neuen covid-19 bestellen,hands-bubbles
neuen hygiene bestellen,hands-bubbles
neuen soap bestellen,hands-bubbles
neuen wash bestellen,hands-bubbles
neuen hands bestellen,hands-bubbles
neuen bubbles bestellen,hands-bubbles
neuen hands bubbles bestellen,hands-bubbles
covid-19 für die Kinder,hands-bubbles
hygiene für die Kinder,hands-bubbles
soap für die Kinder,hands-bubbles
wash für die Kinder,hands-bubbles
hands für die Kinder,hands-bubbles
bubbles für die Kinder,hands-bubbles
hands bubbles für die Kinder,hands-bubbles
wöchentlich covid-19,hands-bubbles
wöchentlich hygiene,hands-bubbles
wöchentlich soap,hands-bubbles
wöchentlich wash,hands-bubbles
wöchentlich hands,hands-bubbles
wöchentlich bubbles,hands-bubbles
soap für die Kindr,hands-bubbles
bubblles,hands-bubbles
mit hygiene anfanegn,hands-bubbles
hands Terimn,hands-bubbles
bubbles Temin,hands-bubbles
