text,label
hand carrying a bag,hand-holding
hold the bag for me,hand-holding
carry the shopping bag,hand-holding
carry the suitcase,hand-holding
hold the gift bag,hand-holding
take this package,hand-holding
keep a grip on the handle,hand-holding
steady the box with one hand,hand-holding
support the tray from below,hand-holding
hand over the keys,hand-holding
pass the item carefully,hand-holding
offer a helping hand,hand-holding
hold the umbrella for someone,hand-holding
carry the folder to the desk,hand-holding
take the documents by hand,hand-holding
bring the package inside,hand-holding
keep hold of the rail,hand-holding
pick up the shopping basket,hand-holding
carry the medicine bag,hand-holding
hand the bottle to me,hand-holding
keep the parcel upright,hand-holding
support the bucket by hand,hand-holding
lift the carry on bag,hand-holding
take the groceries upstairs,hand-holding
hold the briefcase,hand-holding
carry the toolbox,hand-holding
hold the handle tightly,hand-holding
move the bag to the car,hand-holding
steady the package during delivery,hand-holding
carry supplies by hand,hand-holding
pick up the donation bag,hand-holding
offer support with one hand,hand-holding
hold the door open,hand-holding
take the tray to the table,hand-holding
carry the lunch bag,hand-holding
hold the lantern by hand,hand-holding
bring the package to reception,hand-holding
carry the tote bag,hand-holding
pick up the paper bag,hand-holding
hold the shopping tote,hand-holding
support the item underneath,hand-holding
carry the box by hand,hand-holding
take the parcel to the counter,hand-holding
hand carry the equipment,hand-holding
grip the bag and go,hand-holding
carry,hand-holding
lift,hand-holding
hand,hand-holding
holding,hand-holding
hand holding,hand-holding
prepare carry online,hand-holding
prepare lift online,hand-holding
prepare hand online,hand-holding
prepare holding online,hand-holding
prepare hand holding online,hand-holding
don't forget carry,hand-holding
don't forget lift,hand-holding
don't forget hand,hand-holding
don't forget holding,hand-holding
don't forget hand holding,hand-holding
