text,label
chef,knife-kitchen
cooking,knife-kitchen
cut,knife-kitchen
equipment,knife-kitchen
halloween,knife-kitchen
hocho,knife-kitchen
kitchen knife,knife-kitchen
ナイフ,knife-kitchen
sharp,knife-kitchen
slice,knife-kitchen
weapon,knife-kitchen
kitchen,knife-kitchen
knife kitchen,knife-kitchen
chefをオンラインで買う,knife-kitchen
cookingをオンラインで買う,knife-kitchen
cutをオンラインで買う,knife-kitchen
equipmentをオンラインで買う,knife-kitchen
halloweenをオンラインで買う,knife-kitchen
hochoをオンラインで買う,knife-kitchen
kitchen knifeをオンラインで買う,knife-kitchen
ナイフをオンラインで買う,knife-kitchen
sharpをオンラインで買う,knife-kitchen
sliceをオンラインで買う,knife-kitchen
weaponをオンラインで買う,knife-kitchen
kitchenをオンラインで買う,knife-kitchen
knife kitchenをオンラインで買う,knife-kitchen
chefを忘れないで,knife-kitchen
cookingを忘れないで,knife-kitchen
cutを忘れないで,knife-kitchen
equipmentを忘れないで,knife-kitchen
halloweenを忘れないで,knife-kitchen
hochoを忘れないで,knife-kitchen
kitchen knifeを忘れないで,knife-kitchen
ナイフを忘れないで,knife-kitchen
sharpを忘れないで,knife-kitchen
sliceを忘れないで,knife-kitchen
weaponを忘れないで,knife-kitchen
kitchenを忘れないで,knife-kitchen
knife kitchenを忘れないで,knife-kitchen
週末にchef,knife-kitchen
週末にcooking,knife-kitchen
週末にcut,knife-kitchen
週末にequipment,knife-kitchen
週末にhalloween,knife-kitchen
週末にhocho,knife-kitchen
週末にkitchen knife,knife-kitchen
週末にナイフ,knife-kitchen
週末にsharp,knife-kitchen
週末にslice,knife-kitchen
週末にweapon,knife-kitchen
週末にkitchen,knife-kitchen
週末にknife kitchen,knife-kitchen
子供用のchef,knife-kitchen
子供用のcooking,knife-kitchen
子供用のcut,knife-kitchen
equipmenをオンラインで買う,knife-kitchen
cutを忘れなで,knife-kitchen
ナイイフをオンラインで買う,knife-kitchen
weponをオンラインで買う,knife-kitchen
equippment,knife-kitchen
