text,label
chef,knife-kitchen
cooking,knife-kitchen
cut,knife-kitchen
equipment,knife-kitchen
halloween,knife-kitchen
hocho,knife-kitchen
kitchen knife,knife-kitchen
knife,knife-kitchen
sharp,knife-kitchen
slice,knife-kitchen
weapon,knife-kitchen
kitchen,knife-kitchen
knife kitchen,knife-kitchen
chef este fin de semana,knife-kitchen
cooking este fin de semana,knife-kitchen
cut este fin de semana,knife-kitchen
equipment este fin de semana,knife-kitchen
halloween este fin de semana,knife-kitchen
hocho este fin de semana,knife-kitchen
kitchen knife este fin de semana,knife-kitchen
knife este fin de semana,knife-kitchen
sharp este fin de semana,knife-kitchen
slice este fin de semana,knife-kitchen
weapon este fin de semana,knife-kitchen
kitchen este fin de semana,knife-kitchen
knife kitchen este fin de semana,knife-kitchen
chef después del trabajo,knife-kitchen
cooking después del trabajo,knife-kitchen
cut después del trabajo,knife-kitchen
equipment después del trabajo,knife-kitchen
halloween después del trabajo,knife-kitchen
hocho después del trabajo,knife-kitchen
kitchen knife después del trabajo,knife-kitchen
knife después del trabajo,knife-kitchen
sharp después del trabajo,knife-kitchen
slice después del trabajo,knife-kitchen
weapon después del trabajo,knife-kitchen
kitchen después del trabajo,knife-kitchen
knife kitchen después del trabajo,knife-kitchen
chef cita,knife-kitchen
cooking cita,knife-kitchen
cut cita,knife-kitchen
equipment cita,knife-kitchen
halloween cita,knife-kitchen
hocho cita,knife-kitchen
kitchen knife cita,knife-kitchen
knife cita,knife-kitchen
sharp cita,knife-kitchen
slice cita,knife-kitchen
weapon cita,knife-kitchen
kitchen cita,knife-kitchen
knife kitchen cita,knife-kitchen
reparar chef pronto,knife-kitchen
reparar cooking pronto,knife-kitchen
reparar cut pronto,knife-kitchen
kitchhen knife,knife-kitchen
equpment,knife-kitchen
shaarp después del trabajo,knife-kitchen
equiment después del trabajo,knife-kitchen
terminar chef,knife-kitchen
