text,label
повар,knife-kitchen
нарезать овощи,knife-kitchen
Хэллоуин,knife-kitchen
хочо,knife-kitchen
шеф-нож,knife-kitchen
лезвие поварского ножа,knife-kitchen
нарезка,knife-kitchen
поварской нож на кухне,knife-kitchen
"повар использует нож, чтобы нарезать",knife-kitchen
кулинарный нож на разделочной доске,knife-kitchen
нож для приготовления пищи,knife-kitchen
нарезать овощи кухонным ножом,knife-kitchen
"нож, используемый для нарезки ингредиентов",knife-kitchen
нож для кухонного оборудования,knife-kitchen
нож как кухонный инвентарь,knife-kitchen
бутафорский нож для костюма на Хэллоуин,knife-kitchen
"нож, используемый в костюме на Хэллоуин",knife-kitchen
японский кухонный нож хочо,knife-kitchen
поварской нож hocho для суши,knife-kitchen
кухонный нож для измельчения,knife-kitchen
кухонный нож на магнитной подставке,knife-kitchen
острый нож на разделочной доске,knife-kitchen
"нож, заточенный для кухни",knife-kitchen
острое лезвие кухонного ножа,knife-kitchen
острый край поварского ножа,knife-kitchen
нарезать хлеб ножом,knife-kitchen
нож режет овощи,knife-kitchen
кухонный нож,knife-kitchen
"инструмент, используемый в кулинарии",knife-kitchen
"нож, используемый в качестве оружия",knife-kitchen
оружие нож в костюме на Хэллоуин,knife-kitchen
острый поварской нож на разделочной доске,knife-kitchen
кухонный нож нарезает овощи,knife-kitchen
подставка для ножей на стене кухни,knife-kitchen
нарезка хлеба зубчатым ножом,knife-kitchen
Японский нож хочо для приготовления суши.,knife-kitchen
"нож, заточенный перед приготовлением",knife-kitchen
"набор кухонных ножей, хранящийся в блоке",knife-kitchen
повар готовит еду острым ножом,knife-kitchen
нож для очистки фруктов,knife-kitchen
разделочный нож за обеденным столом,knife-kitchen
кулинарное приложение с шеф-ножом,knife-kitchen
раздел кухонных инструментов для рецептов,knife-kitchen
категория шеф-ножей,knife-kitchen
функция нарезки ингредиентов,knife-kitchen
повара на кухне,knife-kitchen
резка кухонным ножом,knife-kitchen
лезвие острого ножа,knife-kitchen
нарезка овощей,knife-kitchen
топор для рубки дерева с деревянной ручкой,knife-kitchen
кухонные ножницы нарезают зелень,knife-kitchen
нож для мяса на стойке мясника,knife-kitchen
меч с богато украшенной рукоятью,knife-kitchen
нож для пиццы катится по тесту,knife-kitchen
нож для очистки овощей от кожицы,knife-kitchen
подготовить нож для шинковки,knife-kitchen
