text,label
alcohol,wine-glass
bar,wine-glass
beverage,wine-glass
cabernet,wine-glass
drink,wine-glass
グラス,wine-glass
grapes,wine-glass
merlot,wine-glass
sauvignon,wine-glass
ワイン,wine-glass
wine glass,wine-glass
明日alcohol,wine-glass
明日bar,wine-glass
明日beverage,wine-glass
明日cabernet,wine-glass
明日drink,wine-glass
明日グラス,wine-glass
明日grapes,wine-glass
明日merlot,wine-glass
明日sauvignon,wine-glass
明日ワイン,wine-glass
明日wine glass,wine-glass
alcoholを更新する,wine-glass
barを更新する,wine-glass
beverageを更新する,wine-glass
cabernetを更新する,wine-glass
drinkを更新する,wine-glass
グラスを更新する,wine-glass
grapesを更新する,wine-glass
merlotを更新する,wine-glass
sauvignonを更新する,wine-glass
ワインを更新する,wine-glass
wine glassを更新する,wine-glass
alcoholを忘れないで,wine-glass
barを忘れないで,wine-glass
beverageを忘れないで,wine-glass
cabernetを忘れないで,wine-glass
drinkを忘れないで,wine-glass
グラスを忘れないで,wine-glass
grapesを忘れないで,wine-glass
merlotを忘れないで,wine-glass
sauvignonを忘れないで,wine-glass
ワインを忘れないで,wine-glass
wine glassを忘れないで,wine-glass
旅行用のalcohol,wine-glass
旅行用のbar,wine-glass
旅行用のbeverage,wine-glass
旅行用のcabernet,wine-glass
旅行用のdrink,wine-glass
旅行用のグラス,wine-glass
旅行用のgrapes,wine-glass
旅行用のmerlot,wine-glass
旅行用のsauvignon,wine-glass
旅行用のワイン,wine-glass
旅行用のwine glass,wine-glass
旅行用のグス,wine-glass
旅行のdrink,wine-glass
明日sauvigonn,wine-glass
明日日grapes,wine-glass
alcohhol,wine-glass
