text,label
удар слева,hand
остановка,hand
пальма,hand
поднятый,hand
Рошамбо,hand
стоп,hand
поднятый жест наотмашь,hand
удар сзади поднятой руки,hand
жест рукой в игре,hand
"Игра «Рука в камне, ножницах, бумаге»",hand
поднят сигнал рукой «Стоп»,hand
"рука поднята, чтобы остановить движение",hand
открытая ладонь вперед,hand
ладонь руки высоко поднята,hand
"поднял руку, чтобы задать вопрос",hand
рука поднята в классе,hand
рука поднята в знак просьбы,hand
"запрос, обозначенный поднятой рукой",hand
Рошамбо камень ножницы бумага рука,hand
Рошамбо игра жест рукой,hand
сигнал остановки поднят,hand
открытая ладонь ладонью наружу,hand
"поднял руку, чтобы задать вопрос в классе",hand
сигнал рукой остановиться или остановиться,hand
"Жест рукой в камне, ножницах, бумаге",hand
Празднование дай пять пощечин,hand
жест приветствия взмахом руки,hand
Значок руки для остановки или ожидания,hand
смайлик с поднятой рукой для волонтеров,hand
чтение по ладони на карнавале,hand
сканирование руки для биометрической аутентификации,hand
добавить поднятую руку в раздел волонтеров,hand
покажите руку для функции паузы или остановки,hand
используйте значок руки для кнопки запроса,hand
жест поднятой руки,hand
сигнал остановки,hand
Пэмл лицом вперед,hand
сигнал светофора,hand
указывая пальцем на экран,hand
машет рукой и здоровается,hand
большой палец вверх жест одобрения,hand
хлопаем в ладоши аплодируем,hand
кулак поднят в знак солидарности,hand
знак мира двумя пальцами,hand
Raised Hand,hand
backhand,hand
game,hand
halt,hand
palm,hand
raised,hand
raised back of hand,hand
request,hand
roshambo,hand
stop,hand
hand,hand
записаться на Raised Hand в магазине,hand
записаться на backhand в магазине,hand
записаться на game в магазине,hand
записаться на halt в магазине,hand
Raised Hand после работы,hand
