text,label
Raised Hand,hand
backhand,hand
game,hand
halt,hand
palm,hand
raised,hand
raised back of hand,hand
request,hand
roshambo,hand
stop,hand
hand,hand
Raised Hand después del trabajo,hand
backhand después del trabajo,hand
game después del trabajo,hand
halt después del trabajo,hand
palm después del trabajo,hand
raised después del trabajo,hand
raised back of hand después del trabajo,hand
request después del trabajo,hand
roshambo después del trabajo,hand
stop después del trabajo,hand
hand después del trabajo,hand
Raised Hand por la mañana,hand
backhand por la mañana,hand
game por la mañana,hand
halt por la mañana,hand
palm por la mañana,hand
raised por la mañana,hand
raised back of hand por la mañana,hand
request por la mañana,hand
roshambo por la mañana,hand
stop por la mañana,hand
hand por la mañana,hand
Raised Hand para el sábado,hand
backhand para el sábado,hand
game para el sábado,hand
halt para el sábado,hand
palm para el sábado,hand
raised para el sábado,hand
raised back of hand para el sábado,hand
request para el sábado,hand
roshambo para el sábado,hand
stop para el sábado,hand
hand para el sábado,hand
Raised Hand mañana,hand
backhand mañana,hand
game mañana,hand
halt mañana,hand
palm mañana,hand
raised mañana,hand
raised back of hand mañana,hand
request mañana,hand
roshambo mañana,hand
stop mañana,hand
hand mañana,hand
palm despuéés del trabajo,hand
gae por la mañana,hand
stop mñaana,hand
raised back of hand después dell trabajo,hand
stopp después del trabajo,hand
