text,label
abode,house
building,house
home,house
house,house
main,house
residence,house
réparer abode bientôt,house
réparer building bientôt,house
réparer home bientôt,house
réparer house bientôt,house
réparer main bientôt,house
réparer residence bientôt,house
réparer abode,house
réparer building,house
réparer home,house
réparer house,house
réparer main,house
réparer residence,house
abode aujourd'hui,house
building aujourd'hui,house
home aujourd'hui,house
house aujourd'hui,house
main aujourd'hui,house
residence aujourd'hui,house
abode pour samedi,house
building pour samedi,house
home pour samedi,house
house pour samedi,house
main pour samedi,house
residence pour samedi,house
nouveau abode,house
nouveau building,house
nouveau home,house
nouveau house,house
nouveau main,house
nouveau residence,house
commencer abode,house
commencer building,house
commencer home,house
commencer house,house
commencer main,house
commencer residence,house
ne pas oublier abode,house
ne pas oublier building,house
ne pas oublier home,house
ne pas oublier house,house
ne pas oublier main,house
ne pas oublier residence,house
finir abode,house
finir building,house
finir home,house
finir house,house
finir main,house
finir residence,house
abode lundi,house
building aujurd'hui,house
ne pas oublier resiidence,house
finr abode,house
commeencer abode,house
hom pour samedi,house
