text,label
breath,face-exhaling
exhale,face-exhaling
exhaustion,face-exhaling
relief,face-exhaling
sigh,face-exhaling
face,face-exhaling
exhaling,face-exhaling
face exhaling,face-exhaling
週末にbreath,face-exhaling
週末にexhale,face-exhaling
週末にexhaustion,face-exhaling
週末にrelief,face-exhaling
週末にsigh,face-exhaling
週末にface,face-exhaling
週末にexhaling,face-exhaling
週末にface exhaling,face-exhaling
breathを終わらせる,face-exhaling
exhaleを終わらせる,face-exhaling
exhaustionを終わらせる,face-exhaling
reliefを終わらせる,face-exhaling
sighを終わらせる,face-exhaling
faceを終わらせる,face-exhaling
exhalingを終わらせる,face-exhaling
face exhalingを終わらせる,face-exhaling
夜のbreath,face-exhaling
夜のexhale,face-exhaling
夜のexhaustion,face-exhaling
夜のrelief,face-exhaling
夜のsigh,face-exhaling
夜のface,face-exhaling
夜のexhaling,face-exhaling
夜のface exhaling,face-exhaling
旅行用のbreath,face-exhaling
旅行用のexhale,face-exhaling
旅行用のexhaustion,face-exhaling
旅行用のrelief,face-exhaling
旅行用のsigh,face-exhaling
旅行用のface,face-exhaling
旅行用のexhaling,face-exhaling
旅行用のface exhaling,face-exhaling
そろそろbreath,face-exhaling
そろそろexhale,face-exhaling
そろそろexhaustion,face-exhaling
そろそろrelief,face-exhaling
そろそろsigh,face-exhaling
そろそろface,face-exhaling
そろそろexhaling,face-exhaling
そろそろface exhaling,face-exhaling
breathを始める,face-exhaling
exhaleを始める,face-exhaling
exhaustionを始める,face-exhaling
reliefを始める,face-exhaling
sighを始める,face-exhaling
faceを始める,face-exhaling
exhalingを始める,face-exhaling
reliefをめる,face-exhaling
ehale,face-exhaling
夜のface exhhaling,face-exhaling
sigghを始める,face-exhaling
face始をめる,face-exhaling
