text,label
auto,car
automobile,car
car,car
oncoming,car
oncoming automobile,car
sedan,car
transportation,car
travel,car
vehicle,car
auto erledigen,car
automobile erledigen,car
car erledigen,car
oncoming erledigen,car
oncoming automobile erledigen,car
sedan erledigen,car
transportation erledigen,car
travel erledigen,car
vehicle erledigen,car
auto morgens,car
automobile morgens,car
car morgens,car
oncoming morgens,car
oncoming automobile morgens,car
sedan morgens,car
transportation morgens,car
travel morgens,car
vehicle morgens,car
auto für Samstag,car
automobile für Samstag,car
car für Samstag,car
oncoming für Samstag,car
oncoming automobile für Samstag,car
sedan für Samstag,car
transportation für Samstag,car
travel für Samstag,car
vehicle für Samstag,car
wöchentlich auto,car
wöchentlich automobile,car
wöchentlich car,car
wöchentlich oncoming,car
wöchentlich oncoming automobile,car
wöchentlich sedan,car
wöchentlich transportation,car
wöchentlich travel,car
wöchentlich vehicle,car
auto heute,car
automobile heute,car
car heute,car
oncoming heute,car
oncoming automobile heute,car
sedan heute,car
transportation heute,car
travel heute,car
vehicle heute,car
auto am Montag,car
auo am Montag,car
sedan fürr Samstag,car
traavel,car
wöchenlich travel,car
tarvel morgens,car
