text,label
cut,knife
cutlery,knife
dining,knife
equipment,knife
silverware,knife
knife,knife
neuen cut aufräumen,knife
neuen cutlery aufräumen,knife
neuen dining aufräumen,knife
neuen equipment aufräumen,knife
neuen silverware aufräumen,knife
neuen knife aufräumen,knife
cut heute,knife
cutlery heute,knife
dining heute,knife
equipment heute,knife
silverware heute,knife
knife heute,knife
cut Termin,knife
cutlery Termin,knife
dining Termin,knife
equipment Termin,knife
silverware Termin,knife
knife Termin,knife
cut im Laden aufräumen,knife
cutlery im Laden aufräumen,knife
dining im Laden aufräumen,knife
equipment im Laden aufräumen,knife
silverware im Laden aufräumen,knife
knife im Laden aufräumen,knife
cut für Samstag,knife
cutlery für Samstag,knife
dining für Samstag,knife
equipment für Samstag,knife
silverware für Samstag,knife
knife für Samstag,knife
cut morgen,knife
cutlery morgen,knife
dining morgen,knife
equipment morgen,knife
silverware morgen,knife
knife morgen,knife
cut am Wochenende,knife
cutlery am Wochenende,knife
dining am Wochenende,knife
equipment am Wochenende,knife
silverware am Wochenende,knife
knife am Wochenende,knife
cut am Montag,knife
cutlery am Montag,knife
dining am Montag,knife
equipment am Montag,knife
silverware am Montag,knife
knife am Montag,knife
cut für die Reise,knife
knife mrgen,knife
cuttlery Termin,knife
cut für diie Reise,knife
dinng am Montag,knife
silverwaer,knife
