text,label
potato,potato
spud,potato
tater,potato
tuber,potato
potato lundi,potato
spud lundi,potato
tater lundi,potato
tuber lundi,potato
potato le matin,potato
spud le matin,potato
tater le matin,potato
tuber le matin,potato
potato pour le voyage,potato
spud pour le voyage,potato
tater pour le voyage,potato
tuber pour le voyage,potato
potato le soir,potato
spud le soir,potato
tater le soir,potato
tuber le soir,potato
potato pour les enfants,potato
spud pour les enfants,potato
tater pour les enfants,potato
tuber pour les enfants,potato
comparer potato bientôt,potato
comparer spud bientôt,potato
comparer tater bientôt,potato
comparer tuber bientôt,potato
potato hebdomadaire,potato
spud hebdomadaire,potato
tater hebdomadaire,potato
tuber hebdomadaire,potato
potato demain,potato
spud demain,potato
tater demain,potato
tuber demain,potato
comparer le potato,potato
comparer le spud,potato
comparer le tater,potato
comparer le tuber,potato
potato après le travail,potato
spud après le travail,potato
tater après le travail,potato
tuber après le travail,potato
potato aujourd'hui,potato
spud aujourd'hui,potato
tater aujourd'hui,potato
tuber aujourd'hui,potato
potato rendez-vous,potato
spud rendez-vous,potato
tater rendez-vous,potato
tuber rendez-vous,potato
commencer potato,potato
commencer spud,potato
commencer tater,potato
potato aujoudr'hui,potato
tater demaain,potato
comparer le taer,potato
spud hebdomadaie,potato
tubber aujourd'hui,potato
