text,label
airport,van-shuttle
バス,van-shuttle
minibus,van-shuttle
public-transportation,van-shuttle
transportation,van-shuttle
travel,van-shuttle
vehicle,van-shuttle
バン,van-shuttle
shuttle,van-shuttle
van shuttle,van-shuttle
旅行用のairport,van-shuttle
旅行用のバス,van-shuttle
旅行用のminibus,van-shuttle
旅行用のpublic-transportation,van-shuttle
旅行用のtransportation,van-shuttle
旅行用のtravel,van-shuttle
旅行用のvehicle,van-shuttle
旅行用のバン,van-shuttle
旅行用のshuttle,van-shuttle
旅行用のvan shuttle,van-shuttle
夜のairport,van-shuttle
夜のバス,van-shuttle
夜のminibus,van-shuttle
夜のpublic-transportation,van-shuttle
夜のtransportation,van-shuttle
夜のtravel,van-shuttle
夜のvehicle,van-shuttle
夜のバン,van-shuttle
夜のshuttle,van-shuttle
夜のvan shuttle,van-shuttle
airportを終わらせる,van-shuttle
バスを終わらせる,van-shuttle
minibusを終わらせる,van-shuttle
public-transportationを終わらせる,van-shuttle
transportationを終わらせる,van-shuttle
travelを終わらせる,van-shuttle
vehicleを終わらせる,van-shuttle
バンを終わらせる,van-shuttle
shuttleを終わらせる,van-shuttle
van shuttleを終わらせる,van-shuttle
新しいairportを計画する,van-shuttle
新しいバスを計画する,van-shuttle
新しいminibusを計画する,van-shuttle
新しいpublic-transportationを計画する,van-shuttle
新しいtransportationを計画する,van-shuttle
新しいtravelを計画する,van-shuttle
新しいvehicleを計画する,van-shuttle
新しいバンを計画する,van-shuttle
新しいshuttleを計画する,van-shuttle
新しいvan shuttleを計画する,van-shuttle
airportを忘れないで,van-shuttle
バスを忘れないで,van-shuttle
minibusを忘れないで,van-shuttle
public-transportationを忘れないで,van-shuttle
transportationを忘れないで,van-shuttle
trasnportationを終わらせる,van-shuttle
夜のairpport,van-shuttle
shutte,van-shuttle
新しいバンを画計する,van-shuttle
夜のpblic-transportation,van-shuttle
