text,label
caption,subtitles
closed captions,subtitles
description,subtitles
film,subtitles
language,subtitles
movie,subtitles
text,subtitles
translation,subtitles
subtitles,subtitles
そろそろcaption,subtitles
そろそろclosed captions,subtitles
そろそろdescription,subtitles
そろそろfilm,subtitles
そろそろlanguage,subtitles
そろそろmovie,subtitles
そろそろtext,subtitles
そろそろtranslation,subtitles
そろそろsubtitles,subtitles
週末にcaption,subtitles
週末にclosed captions,subtitles
週末にdescription,subtitles
週末にfilm,subtitles
週末にlanguage,subtitles
週末にmovie,subtitles
週末にtext,subtitles
週末にtranslation,subtitles
週末にsubtitles,subtitles
captionを忘れないで,subtitles
closed captionsを忘れないで,subtitles
descriptionを忘れないで,subtitles
filmを忘れないで,subtitles
languageを忘れないで,subtitles
movieを忘れないで,subtitles
textを忘れないで,subtitles
translationを忘れないで,subtitles
subtitlesを忘れないで,subtitles
明日caption,subtitles
明日closed captions,subtitles
明日description,subtitles
明日film,subtitles
明日language,subtitles
明日movie,subtitles
明日text,subtitles
明日translation,subtitles
明日subtitles,subtitles
月曜日にcaption,subtitles
月曜日にclosed captions,subtitles
月曜日にdescription,subtitles
月曜日にfilm,subtitles
月曜日にlanguage,subtitles
月曜日にmovie,subtitles
月曜日にtext,subtitles
月曜日にtranslation,subtitles
月曜日にsubtitles,subtitles
旅行用のcaption,subtitles
明日closed captinos,subtitles
そろそろlnaguage,subtitles
週末にmovvie,subtitles
週末にdescriptin,subtitles
texxtを忘れないで,subtitles
