text,label
lake,water
liquid,water
ocean,water
sea,water
wet,water
calm lake reflecting the surrounding mountains,water
kayaking on a still lake in the morning,water
liquid water droplet icon for a hydration app,water
clean liquid water in a glass,water
ocean waves rolling onto the beach,water
swim in the ocean on a summer day,water
sea view from a cliffside restaurant,water
open sea navigation on a sailing chart,water
swim in the water on a hot afternoon,water
swim training tracked in a fitness app,water
wet surface warning icon on a floor,water
wet weather icon for a rain forecast,water
blue water drop with a pointed top,water
stay hydrated by drinking water throughout the day,water
hydration icon for a water intake tracker app,water
rippling water surface in a calm pool,water
pour a glass of water from the tap,water
nature or environment icon representing water,water
single water droplet falling into a still surface,water
swimming in cool water on a hot summer day,water
water resource icon for a conservation or eco app,water
ocean water icon on a weather or travel app,water
show water for the swimming activity feature,water
wter staying hydrated all day,water
watre in a glass on the table,water
wateer filling the pool slowly,water
waetr drop icon in the app,water
