text,label
denim,jeans
dungaree,jeans
jean,jeans
legs,jeans
pants,jeans
pockets,jeans
jeans,jeans
denimを忘れないで,jeans
dungareeを忘れないで,jeans
jeanを忘れないで,jeans
legsを忘れないで,jeans
pantsを忘れないで,jeans
pocketsを忘れないで,jeans
jeansを忘れないで,jeans
子供用のdenim,jeans
子供用のdungaree,jeans
子供用のjean,jeans
子供用のlegs,jeans
子供用のpants,jeans
子供用のpockets,jeans
子供用のjeans,jeans
denimを終わらせる,jeans
dungareeを終わらせる,jeans
jeanを終わらせる,jeans
legsを終わらせる,jeans
pantsを終わらせる,jeans
pocketsを終わらせる,jeans
jeansを終わらせる,jeans
新しいdenimを返す,jeans
新しいdungareeを返す,jeans
新しいjeanを返す,jeans
新しいlegsを返す,jeans
新しいpantsを返す,jeans
新しいpocketsを返す,jeans
新しいjeansを返す,jeans
朝のdenim,jeans
朝のdungaree,jeans
朝のjean,jeans
朝のlegs,jeans
朝のpants,jeans
朝のpockets,jeans
朝のjeans,jeans
旅行用のdenim,jeans
旅行用のdungaree,jeans
旅行用のjean,jeans
旅行用のlegs,jeans
旅行用のpants,jeans
旅行用のpockets,jeans
旅行用のjeans,jeans
denimをオンラインで買う,jeans
dungareeをオンラインで買う,jeans
jeanをオンラインで買う,jeans
legsをオンラインで買う,jeans
pantsをオンラインで買う,jeans
pocketsをオンラインで買う,jeans
新しいpanstを返す,jeans
jeanを忘れなでい,jeans
朝のpatns,jeans
新しlいegsを返す,jeans
pntsを忘れないで,jeans
