text,label
SETI,satellite-dish
антенна,satellite-dish
связь,satellite-dish
тарелка,satellite-dish
оборудование,satellite-dish
радар,satellite-dish
приёмник,satellite-dish
спутник,satellite-dish
спутниковая антенна,satellite-dish
блюдце,satellite-dish
сигнал,satellite-dish
космос,satellite-dish
массив больших радиотелескопов SETI,satellite-dish
антенна тарелки направлена на спутник,satellite-dish
большая параболическая антенна,satellite-dish
ретрансляционная станция спутниковой связи,satellite-dish
тарелка спутниковой связи на крыше,satellite-dish
параболическая тарелка для приёма ТВ-сигнала,satellite-dish
тарелка смотрит в небо для приёма,satellite-dish
сборка тарелки для вещания,satellite-dish
установка спутниковой тарелки,satellite-dish
радарная тарелка сканирует воздушные суда,satellite-dish
тарелка-приёмник ТВ-сигнала на крыше,satellite-dish
тарелка-приёмник направлена на спутник,satellite-dish
спутниковая тарелка на доме снаружи,satellite-dish
спутниковая тарелка для подписки на ТВ,satellite-dish
поле спутниковых антенн в пустыне,satellite-dish
спутниковая антенна направлена в небо,satellite-dish
спутниковая тарелка в форме летающей тарелки,satellite-dish
тарелка смотрит на звёзды,satellite-dish
сигнал принят параболической тарелкой,satellite-dish
сильный сигнал от спутниковой тарелки,satellite-dish
массив тарелок для космической связи,satellite-dish
тарелка сети дальнего космоса,satellite-dish
большой радиотелескоп в обсерватории,satellite-dish
тарелка для приёма ТВ во дворе,satellite-dish
вращающийся радар на метеостанции,satellite-dish
массив антенн SETI на поле,satellite-dish
антенна тарелки принимает GPS-сигнал,satellite-dish
установка спутниковой тарелки на жилом доме,satellite-dish
потеря сигнала тарелки в сильный дождь,satellite-dish
военная радарная тарелка сканирует горизонт,satellite-dish
гигантская тарелка сети дальнего космоса в пустыне,satellite-dish
мне нужна иконка спутниковой тарелки для ТВ или приложения связи,satellite-dish
добавь символ антенны в раздел коммуникаций,satellite-dish
покажи спутниковую тарелку для функции силы сигнала,satellite-dish
используй иконку тарелки для экрана вещания или приёма,satellite-dish
параболическая спутниковая тарлека на крыше,satellite-dish
большой радиотелсекоп,satellite-dish
тарелка для приёма ТВ на улице,satellite-dish
вращающийся радра на метеостанции,satellite-dish
спутник на орбите с солнечными панелями,satellite-dish
радиовышка транслирует сигнал в городе,satellite-dish
Wi-Fi роутер с антенной для домашней сети,satellite-dish
телескоп смотрит на звёзды в обсерватории,satellite-dish
экран радара с метками на круговом дисплее,satellite-dish
антенна на крыше для эфирного телевидения,satellite-dish
