text,label
machine,train-subway
railway,train-subway
train,train-subway
transportation,train-subway
vehicle,train-subway
subway,train-subway
train subway,train-subway
machine este fin de semana,train-subway
railway este fin de semana,train-subway
train este fin de semana,train-subway
transportation este fin de semana,train-subway
vehicle este fin de semana,train-subway
subway este fin de semana,train-subway
train subway este fin de semana,train-subway
machine semanal,train-subway
railway semanal,train-subway
train semanal,train-subway
transportation semanal,train-subway
vehicle semanal,train-subway
subway semanal,train-subway
train subway semanal,train-subway
machine cita,train-subway
railway cita,train-subway
train cita,train-subway
transportation cita,train-subway
vehicle cita,train-subway
subway cita,train-subway
train subway cita,train-subway
machine el lunes,train-subway
railway el lunes,train-subway
train el lunes,train-subway
transportation el lunes,train-subway
vehicle el lunes,train-subway
subway el lunes,train-subway
train subway el lunes,train-subway
reemplazar machine pronto,train-subway
reemplazar railway pronto,train-subway
reemplazar train pronto,train-subway
reemplazar transportation pronto,train-subway
reemplazar vehicle pronto,train-subway
reemplazar subway pronto,train-subway
reemplazar train subway pronto,train-subway
machine mañana,train-subway
railway mañana,train-subway
train mañana,train-subway
transportation mañana,train-subway
vehicle mañana,train-subway
subway mañana,train-subway
train subway mañana,train-subway
machine después del trabajo,train-subway
railway después del trabajo,train-subway
train después del trabajo,train-subway
transportation después del trabajo,train-subway
vehicle después del trabajo,train-subway
subway después del trabajo,train-subway
railway est fin de semana,train-subway
veehicle cita,train-subway
reemplazar tran pronto,train-subway
reemplazar machine prnoto,train-subway
reempazar transportation pronto,train-subway
