text,label
cheese,pizza
chicago,pizza
italian,pizza
mozzarella,pizza
new york,pizza
pepperoni,pizza
pie,pizza
pizza,pizza
slice,pizza
teenage mutant ninja turtles,pizza
tomato,pizza
cheese Termin,pizza
chicago Termin,pizza
italian Termin,pizza
mozzarella Termin,pizza
new york Termin,pizza
pepperoni Termin,pizza
pie Termin,pizza
pizza Termin,pizza
slice Termin,pizza
teenage mutant ninja turtles Termin,pizza
tomato Termin,pizza
cheese am Montag,pizza
chicago am Montag,pizza
italian am Montag,pizza
mozzarella am Montag,pizza
new york am Montag,pizza
pepperoni am Montag,pizza
pie am Montag,pizza
pizza am Montag,pizza
slice am Montag,pizza
teenage mutant ninja turtles am Montag,pizza
tomato am Montag,pizza
neuen cheese ersetzen,pizza
neuen chicago ersetzen,pizza
neuen italian ersetzen,pizza
neuen mozzarella ersetzen,pizza
neuen new york ersetzen,pizza
neuen pepperoni ersetzen,pizza
neuen pie ersetzen,pizza
neuen pizza ersetzen,pizza
neuen slice ersetzen,pizza
neuen teenage mutant ninja turtles ersetzen,pizza
neuen tomato ersetzen,pizza
mit cheese anfangen,pizza
mit chicago anfangen,pizza
mit italian anfangen,pizza
mit mozzarella anfangen,pizza
mit new york anfangen,pizza
mit pepperoni anfangen,pizza
mit pie anfangen,pizza
mit pizza anfangen,pizza
mit slice anfangen,pizza
mit teenage mutant ninja turtles anfangen,pizza
mit tomato anfangen,pizza
ceese Termin,pizza
pie Termni,pizza
ne york,pizza
nw york,pizza
neuen cicago ersetzen,pizza
