text,label
butt,peach
fruit,peach
peach,peach
pit,peach
stone,peach
butt para el viaje,peach
fruit para el viaje,peach
peach para el viaje,peach
pit para el viaje,peach
stone para el viaje,peach
butt mañana,peach
fruit mañana,peach
peach mañana,peach
pit mañana,peach
stone mañana,peach
butt por la mañana,peach
fruit por la mañana,peach
peach por la mañana,peach
pit por la mañana,peach
stone por la mañana,peach
aprender butt,peach
aprender fruit,peach
aprender peach,peach
aprender pit,peach
aprender stone,peach
butt semanal,peach
fruit semanal,peach
peach semanal,peach
pit semanal,peach
stone semanal,peach
butt el lunes,peach
fruit el lunes,peach
peach el lunes,peach
pit el lunes,peach
stone el lunes,peach
aprender el butt,peach
aprender el fruit,peach
aprender el peach,peach
aprender el pit,peach
aprender el stone,peach
nuevo butt,peach
nuevo fruit,peach
nuevo peach,peach
nuevo pit,peach
nuevo stone,peach
butt para los niños,peach
fruit para los niños,peach
peach para los niños,peach
pit para los niños,peach
stone para los niños,peach
terminar butt,peach
terminar fruit,peach
terminar peach,peach
terminar pit,peach
terminar stone,peach
stone para loss niños,peach
temrinar stone,peach
aprenderr el stone,peach
butt para el viiaje,peach
stone paraa el viaje,peach
