text,label
bratwurst,sausage
breakfast,sausage
chorizo,sausage
frankfurt,sausage
frankfurter,sausage
hot dog,sausage
hotdog,sausage
kielbasa,sausage
kosher,sausage
pepperoni,sausage
polish,sausage
vienna,sausage
weiner,sausage
sausage,sausage
bratwurst este fin de semana,sausage
breakfast este fin de semana,sausage
chorizo este fin de semana,sausage
frankfurt este fin de semana,sausage
frankfurter este fin de semana,sausage
hot dog este fin de semana,sausage
hotdog este fin de semana,sausage
kielbasa este fin de semana,sausage
kosher este fin de semana,sausage
pepperoni este fin de semana,sausage
polish este fin de semana,sausage
vienna este fin de semana,sausage
weiner este fin de semana,sausage
sausage este fin de semana,sausage
comprar bratwurst en línea,sausage
comprar breakfast en línea,sausage
comprar chorizo en línea,sausage
comprar frankfurt en línea,sausage
comprar frankfurter en línea,sausage
comprar hot dog en línea,sausage
comprar hotdog en línea,sausage
comprar kielbasa en línea,sausage
comprar kosher en línea,sausage
comprar pepperoni en línea,sausage
comprar polish en línea,sausage
comprar vienna en línea,sausage
comprar weiner en línea,sausage
comprar sausage en línea,sausage
terminar bratwurst,sausage
terminar breakfast,sausage
terminar chorizo,sausage
terminar frankfurt,sausage
terminar frankfurter,sausage
terminar hot dog,sausage
terminar hotdog,sausage
terminar kielbasa,sausage
terminar kosher,sausage
terminar pepperoni,sausage
terminar polish,sausage
terminar vienna,sausage
terminar weiner,sausage
choizo este fin de semana,sausage
hotdog este fin de semanna,sausage
hotdog este fin de semna,sausage
plish,sausage
koher este fin de semana,sausage
