text,label
мотоцикл,moped
скутер,moped
доставка еды на мопеде-скутере,moped
курьерская доставка на мопеде,moped
мотоцикл для городских поездок,moped
лёгкий мотоцикл,moped
скутер припаркованный на улице,moped
электрический скутер для городских поездок,moped
маленький двухколёсный моторный скутер,moped
курьер доставки еды на мопеде,moped
скутер для городских поездок,moped
мопед с грузовым ящиком сзади,moped
электрический мопед для экологичных поездок,moped
скутер лавирующий в пробке,moped
моторный скутер в стиле vespa,moped
иконка приложения доставки с мопедом,moped
мопед припаркованный у ресторана,moped
доступный городской транспорт скутер,moped
мопде доставка,moped
скутер гоорд,moped
доставак на мопеде,moped
мотицкл скутер,moped
мотоцикл с большим двигателем для шоссе,moped
велосипед на педальном приводе двухколёсный,moped
электрический скейтборд для поездок,moped
грузовик доставки для крупных посылок,moped
велосипед доставки еды с грузовой сумкой,moped
тук-тук трёхколёсное транспортное средство,moped
мопед,moped
веспа,moped
моторолер,moped
поехать на мопеде на работу,moped
зарядить электрический мопед на ночь,moped
отвезти мопед на техобслуживание,moped
продлить страховку на мопед,moped
купить шлем для мопеда,moped
припарковать мопед у входа,moped
заправить мопед бензином,moped
зарегистрировать новый мопед в ГАИ,moped
поменять масло в мопеде в выходные,moped
закрыть мопед на замок,moped
техобслуживание мопеда в четверг утром,moped
страховка мопеда истекает в следующем месяце,moped
новый аккумулятор для мопеда на этой неделе,moped
поехать на мопеде вместо машины завтра,moped
поездка на скутере на рынок в субботу,moped
чехол для мопеда на сезон дождей,moped
аренда веспы на отпуск в Италии,moped
парковочный пропуск для мопеда,moped
зарядить мопед,moped
сервис мопеда,moped
запереть мопед,moped
заправить мопед,moped
поехать на скутере,moped
мопед не заводится сегодня утром,moped
надо починить скутер побыстрее,moped
на мопеде дешевле ездить на работу,moped
думаю купить электрический мопед,moped
зеркало на мопеде треснуло нужно новое,moped
заярдить мопде на ночь,moped
моепд на техобслуивание,moped
поехтаь на скутре на работу,moped
страховка мопдеа продлить,moped
заменить тормозные колодки мопеда,moped
проверить давление в шинах мопеда,moped
прокатиться на мопеде на пробу,moped
