text,label
baseball,sportsball
basketball,sportsball
football,sportsball
sports,sportsball
sportsball,sportsball
baseball mañana,sportsball
basketball mañana,sportsball
football mañana,sportsball
sports mañana,sportsball
sportsball mañana,sportsball
baseball cita,sportsball
basketball cita,sportsball
football cita,sportsball
sports cita,sportsball
sportsball cita,sportsball
revisar baseball,sportsball
revisar basketball,sportsball
revisar football,sportsball
revisar sports,sportsball
revisar sportsball,sportsball
baseball para el sábado,sportsball
basketball para el sábado,sportsball
football para el sábado,sportsball
sports para el sábado,sportsball
sportsball para el sábado,sportsball
baseball para los niños,sportsball
basketball para los niños,sportsball
football para los niños,sportsball
sports para los niños,sportsball
sportsball para los niños,sportsball
empezar baseball,sportsball
empezar basketball,sportsball
empezar football,sportsball
empezar sports,sportsball
empezar sportsball,sportsball
baseball semanal,sportsball
basketball semanal,sportsball
football semanal,sportsball
sports semanal,sportsball
sportsball semanal,sportsball
baseball por la noche,sportsball
basketball por la noche,sportsball
football por la noche,sportsball
sports por la noche,sportsball
sportsball por la noche,sportsball
baseball el lunes,sportsball
basketball el lunes,sportsball
football el lunes,sportsball
sports el lunes,sportsball
sportsball el lunes,sportsball
baseball este fin de semana,sportsball
basketball este fin de semana,sportsball
football este fin de semana,sportsball
sports este fin de semana,sportsball
sportsball este fin de semana,sportsball
basebal para el sábado,sportsball
basktball mañana,sportsball
baasketball para los niños,sportsball
basebaall el lunes,sportsball
sports por la nooche,sportsball
