text,label
arepa,flatbread
flatbread,flatbread
lavash,flatbread
naan,flatbread
pita,flatbread
arepa im Laden abholen,flatbread
flatbread im Laden abholen,flatbread
lavash im Laden abholen,flatbread
naan im Laden abholen,flatbread
pita im Laden abholen,flatbread
arepa für Samstag,flatbread
flatbread für Samstag,flatbread
lavash für Samstag,flatbread
naan für Samstag,flatbread
pita für Samstag,flatbread
arepa für die Reise,flatbread
flatbread für die Reise,flatbread
lavash für die Reise,flatbread
naan für die Reise,flatbread
pita für die Reise,flatbread
arepa heute,flatbread
flatbread heute,flatbread
lavash heute,flatbread
naan heute,flatbread
pita heute,flatbread
arepa für die Kinder,flatbread
flatbread für die Kinder,flatbread
lavash für die Kinder,flatbread
naan für die Kinder,flatbread
pita für die Kinder,flatbread
arepa Termin,flatbread
flatbread Termin,flatbread
lavash Termin,flatbread
naan Termin,flatbread
pita Termin,flatbread
arepa nach der Arbeit,flatbread
flatbread nach der Arbeit,flatbread
lavash nach der Arbeit,flatbread
naan nach der Arbeit,flatbread
pita nach der Arbeit,flatbread
arepa abends,flatbread
flatbread abends,flatbread
lavash abends,flatbread
naan abends,flatbread
pita abends,flatbread
arepa abholen,flatbread
flatbread abholen,flatbread
lavash abholen,flatbread
naan abholen,flatbread
pita abholen,flatbread
arepa morgens,flatbread
flatbread morgens,flatbread
lavash morgens,flatbread
naan morgens,flatbread
pita morgens,flatbread
pita aends,flatbread
lavash für Samtag,flatbread
arepaa heute,flatbread
naan moorgens,flatbread
pita abedns,flatbread
