text,label
cob,corn
corn,corn
ear,corn
ear of corn,corn
fall,corn
grain,corn
kernel,corn
maize,corn
maze,corn
popcorn,corn
finir cob,corn
finir corn,corn
finir ear,corn
finir ear of corn,corn
finir fall,corn
finir grain,corn
finir kernel,corn
finir maize,corn
finir maze,corn
finir popcorn,corn
cob pour samedi,corn
corn pour samedi,corn
ear pour samedi,corn
ear of corn pour samedi,corn
fall pour samedi,corn
grain pour samedi,corn
kernel pour samedi,corn
maize pour samedi,corn
maze pour samedi,corn
popcorn pour samedi,corn
cob après le travail,corn
corn après le travail,corn
ear après le travail,corn
ear of corn après le travail,corn
fall après le travail,corn
grain après le travail,corn
kernel après le travail,corn
maize après le travail,corn
maze après le travail,corn
popcorn après le travail,corn
commencer cob,corn
commencer corn,corn
commencer ear,corn
commencer ear of corn,corn
commencer fall,corn
commencer grain,corn
commencer kernel,corn
commencer maize,corn
commencer maze,corn
commencer popcorn,corn
installer le cob,corn
installer le corn,corn
installer le ear,corn
installer le ear of corn,corn
installer le fall,corn
finir ear off corn,corn
fall après le travial,corn
commecer maize,corn
cob apprès le travail,corn
maize poour samedi,corn
