text,label
ac,fan
air conditioning,fan
blade,fan
blower,fan
cool,fan
hot,fan
fan,fan
ac pour le voyage,fan
air conditioning pour le voyage,fan
blade pour le voyage,fan
blower pour le voyage,fan
cool pour le voyage,fan
hot pour le voyage,fan
fan pour le voyage,fan
ne pas oublier ac,fan
ne pas oublier air conditioning,fan
ne pas oublier blade,fan
ne pas oublier blower,fan
ne pas oublier cool,fan
ne pas oublier hot,fan
ne pas oublier fan,fan
ac aujourd'hui,fan
air conditioning aujourd'hui,fan
blade aujourd'hui,fan
blower aujourd'hui,fan
cool aujourd'hui,fan
hot aujourd'hui,fan
fan aujourd'hui,fan
ac après le travail,fan
air conditioning après le travail,fan
blade après le travail,fan
blower après le travail,fan
cool après le travail,fan
hot après le travail,fan
fan après le travail,fan
finir ac,fan
finir air conditioning,fan
finir blade,fan
finir blower,fan
finir cool,fan
finir hot,fan
finir fan,fan
ac lundi,fan
air conditioning lundi,fan
blade lundi,fan
blower lundi,fan
cool lundi,fan
hot lundi,fan
fan lundi,fan
ac demain,fan
air conditioning demain,fan
blade demain,fan
blower demain,fan
cool demain,fan
hot demain,fan
ac pour le voyyage,fan
fan pour le voyaeg,fan
ho aujourd'hui,fan
blade por le voyage,fan
ac demin,fan
