text,label
bisque,bowl-hot
bouillon,bowl-hot
broth,bowl-hot
chowder,bowl-hot
gazpacho,bowl-hot
ramen,bowl-hot
lobster bisque served in a warm bowl,bowl-hot
creamy bisque with a swirl of cream,bowl-hot
bouillon cube dissolved in hot water,bowl-hot
chicken bouillon for a quick broth base,bowl-hot
bowl of steaming soup on the table,bowl-hot
ceramic bowl with a lid keeping it hot,bowl-hot
warm broth sipped on a cold evening,bowl-hot
broth ladled from the pot into a bowl,bowl-hot
chicken soup remedy for a winter cold,bowl-hot
chicken noodle soup in a deep bowl,bowl-hot
clam chowder served in a bread bowl,bowl-hot
thick New England chowder with cream,bowl-hot
cold gazpacho poured into a chilled bowl,bowl-hot
gazpacho blended from fresh tomatoes,bowl-hot
ramen bowl topped with a soft-boiled egg,bowl-hot
steaming ramen delivered to the table,bowl-hot
beef stew simmered for three hours,bowl-hot
hearty stew with vegetables and dumplings,bowl-hot
steaming bowl of hot soup with vapor rising,bowl-hot
ceramic bowl filled with ramen and toppings,bowl-hot
hot soup bowl icon for a food delivery app,bowl-hot
bowl of broth with noodles and vegetables,bowl-hot
chicken soup in a large white bowl,bowl-hot
stew ladled into a bowl at dinnertime,bowl-hot
hot bowl of chowder on a wooden table,bowl-hot
steam curling from a freshly served bowl,bowl-hot
bowl of soup emoji for a comfort food app,bowl-hot
instant noodle bowl heated in the microwave,bowl-hot
steamig bowl of ramen with soft-boiled egg,bowl-hot
chickne soup in a large cerarmic bowl,bowl-hot
hot boowl of stew on the dinner table,bowl-hot
ramne bowl topped with nori and egg,bowl-hot
