text,label
direction,traffic-light
go,traffic-light
light,traffic-light
road,traffic-light
signal,traffic-light
slow,traffic-light
stop,traffic-light
traffic,traffic-light
travel,traffic-light
vertical traffic light,traffic-light
traffic light,traffic-light
ne pas oublier direction,traffic-light
ne pas oublier go,traffic-light
ne pas oublier light,traffic-light
ne pas oublier road,traffic-light
ne pas oublier signal,traffic-light
ne pas oublier slow,traffic-light
ne pas oublier stop,traffic-light
ne pas oublier traffic,traffic-light
ne pas oublier travel,traffic-light
ne pas oublier vertical traffic light,traffic-light
ne pas oublier traffic light,traffic-light
direction le soir,traffic-light
go le soir,traffic-light
light le soir,traffic-light
road le soir,traffic-light
signal le soir,traffic-light
slow le soir,traffic-light
stop le soir,traffic-light
traffic le soir,traffic-light
travel le soir,traffic-light
vertical traffic light le soir,traffic-light
traffic light le soir,traffic-light
direction demain,traffic-light
go demain,traffic-light
light demain,traffic-light
road demain,traffic-light
signal demain,traffic-light
slow demain,traffic-light
stop demain,traffic-light
traffic demain,traffic-light
travel demain,traffic-light
vertical traffic light demain,traffic-light
traffic light demain,traffic-light
direction hebdomadaire,traffic-light
go hebdomadaire,traffic-light
light hebdomadaire,traffic-light
road hebdomadaire,traffic-light
signal hebdomadaire,traffic-light
slow hebdomadaire,traffic-light
stop hebdomadaire,traffic-light
traffic hebdomadaire,traffic-light
travel hebdomadaire,traffic-light
vertical traffic light hebdomadaire,traffic-light
traffic light hebdomadaire,traffic-light
ne pas oublier trraffic,traffic-light
go demian,traffic-light
direciton hebdomadaire,traffic-light
travel hebdomadaiire,traffic-light
slwo le soir,traffic-light
