text,label
direction,traffic-light
go,traffic-light
light,traffic-light
road,traffic-light
signal,traffic-light
slow,traffic-light
stop,traffic-light
traffic,traffic-light
travel,traffic-light
vertical traffic light,traffic-light
traffic light,traffic-light
direction am Montag,traffic-light
go am Montag,traffic-light
light am Montag,traffic-light
road am Montag,traffic-light
signal am Montag,traffic-light
slow am Montag,traffic-light
stop am Montag,traffic-light
traffic am Montag,traffic-light
travel am Montag,traffic-light
vertical traffic light am Montag,traffic-light
traffic light am Montag,traffic-light
direction heute,traffic-light
go heute,traffic-light
light heute,traffic-light
road heute,traffic-light
signal heute,traffic-light
slow heute,traffic-light
stop heute,traffic-light
traffic heute,traffic-light
travel heute,traffic-light
vertical traffic light heute,traffic-light
traffic light heute,traffic-light
direction erledigen,traffic-light
go erledigen,traffic-light
light erledigen,traffic-light
road erledigen,traffic-light
signal erledigen,traffic-light
slow erledigen,traffic-light
stop erledigen,traffic-light
traffic erledigen,traffic-light
travel erledigen,traffic-light
vertical traffic light erledigen,traffic-light
traffic light erledigen,traffic-light
direction für Samstag,traffic-light
go für Samstag,traffic-light
light für Samstag,traffic-light
road für Samstag,traffic-light
signal für Samstag,traffic-light
slow für Samstag,traffic-light
stop für Samstag,traffic-light
traffic für Samstag,traffic-light
travel für Samstag,traffic-light
vertical traffic light für Samstag,traffic-light
traffic light für Samstag,traffic-light
go erledigeen,traffic-light
dirction,traffic-light
traffci light heute,traffic-light
trafifc,traffic-light
vertical taffic light,traffic-light
