text,label
bakery,croissant
bread,croissant
breakfast,croissant
brioche,croissant
butter,croissant
crescent,croissant
croissant,croissant
dough,croissant
food,croissant
french,croissant
gluten,croissant
pastry,croissant
roll,croissant
bakery anmelden,croissant
bread anmelden,croissant
breakfast anmelden,croissant
brioche anmelden,croissant
butter anmelden,croissant
crescent anmelden,croissant
croissant anmelden,croissant
dough anmelden,croissant
food anmelden,croissant
french anmelden,croissant
gluten anmelden,croissant
pastry anmelden,croissant
roll anmelden,croissant
bakery für die Reise,croissant
bread für die Reise,croissant
breakfast für die Reise,croissant
brioche für die Reise,croissant
butter für die Reise,croissant
crescent für die Reise,croissant
croissant für die Reise,croissant
dough für die Reise,croissant
food für die Reise,croissant
french für die Reise,croissant
gluten für die Reise,croissant
pastry für die Reise,croissant
roll für die Reise,croissant
bakery heute,croissant
bread heute,croissant
breakfast heute,croissant
brioche heute,croissant
butter heute,croissant
crescent heute,croissant
croissant heute,croissant
dough heute,croissant
food heute,croissant
french heute,croissant
gluten heute,croissant
pastry heute,croissant
roll heute,croissant
bakery erledigen,croissant
bread erledigen,croissant
breakfast erledigen,croissant
brioche anmeldn,croissant
croisant heute,croissant
pasttry heute,croissant
french für dei Reise,croissant
bakery erleedigen,croissant
