text,label
mirror,airplay
share,airplay
stream,airplay
Show video on big screen,airplay
Connect phone to TV,airplay
Project slides wirelessly,airplay
Stream from iPad to display,airplay
Cast YouTube to TV,airplay
Mirror iPhone screen,airplay
Setup wireless display,airplay
Beam presentation to screen,airplay
Connect to smart TV,airplay
Screen share for demo,airplay
Show the kids a movie on TV,airplay
I want to cast to the big screen,airplay
Show this on TV wirelessly,airplay
Stream my phone to the TV,airplay
Miror screen to TV,airplay
Cast presntation,airplay
Strem to projector,airplay
Wirelass display setup,airplay
Video call with team,airplay
Give presentation,airplay
Watch Netflix tonight,airplay
Send file to laptop,airplay
Connect to wifi,airplay
Join the meeting,airplay
Apple TV setup,airplay
Open AirPlay on Apple TV,airplay
Link laptop to the projector,airplay
Duplicate screen for presentation,airplay
Send photos to the big screen,airplay
Check the wireless signal strength,airplay
Start streaming the game,airplay
Watch the video on TV instead,airplay
apple,airplay
connect,airplay
signal,airplay
video,airplay
airplay,airplay
prepare apple,airplay
prepare connect,airplay
prepare mirror,airplay
prepare share,airplay
prepare signal,airplay
prepare stream,airplay
prepare video,airplay
prepare airplay,airplay
prepare apple soon,airplay
prepare connect soon,airplay
prepare mirror soon,airplay
prepare share soon,airplay
prepare signal soon,airplay
prepare stream soon,airplay
prepare video soon,airplay
prepare airplay soon,airplay
apple before lunch,airplay
connect before lunch,airplay
mirror before lunch,airplay
share before lunch,airplay
