text,label
bathroom,toilet
flush,toilet
john,toilet
loo,toilet
pee,toilet
plumbing,toilet
poop,toilet
porcelain,toilet
potty,toilet
restroom,toilet
throne,toilet
toile,toilet
toilet,toilet
washroom,toilet
waste,toilet
empezar bathroom,toilet
empezar flush,toilet
empezar john,toilet
empezar loo,toilet
empezar pee,toilet
empezar plumbing,toilet
empezar poop,toilet
empezar porcelain,toilet
empezar potty,toilet
empezar restroom,toilet
empezar throne,toilet
empezar toile,toilet
empezar toilet,toilet
empezar washroom,toilet
empezar waste,toilet
empezar wc,toilet
nuevo bathroom,toilet
nuevo flush,toilet
nuevo john,toilet
nuevo loo,toilet
nuevo pee,toilet
nuevo plumbing,toilet
nuevo poop,toilet
nuevo porcelain,toilet
nuevo potty,toilet
nuevo restroom,toilet
nuevo throne,toilet
nuevo toile,toilet
nuevo toilet,toilet
nuevo washroom,toilet
nuevo waste,toilet
nuevo wc,toilet
limpiar el bathroom,toilet
limpiar el flush,toilet
limpiar el john,toilet
limpiar el loo,toilet
limpiar el pee,toilet
limpiar el plumbing,toilet
limpiar el poop,toilet
limpiar el porcelain,toilet
nuevo rstroom,toilet
nuevo plubing,toilet
nuevoo throne,toilet
nuevo porrcelain,toilet
nueo toile,toilet
