text,label
Skate on the ice rink,hockey-puck
Clear the ice before the game,hockey-puck
Watch the NHL match tonight,hockey-puck
Follow the NHL playoffs,hockey-puck
Play an ice sport this winter,hockey-puck
Sign up for hockey as a sport,hockey-puck
Watch the hockey game on TV,hockey-puck
Buy a hockey puck for practice,hockey-puck
Play street hockey with a puck,hockey-puck
Collect a signed hockey puck,hockey-puck
Use the puck for hockey drills,hockey-puck
Practice slap shots at the rink,hockey-puck
Buy hockey equipment,hockey-puck
Shoot the puck!,hockey-puck
Hockey tonight,hockey-puck
Puck drop,hockey-puck
NHL game,hockey-puck
shott the puck on goaal,hockey-puck
wacth the hocky game,hockey-puck
buy a hocky pukc,hockey-puck
practce slap shots,hockey-puck
hockey,hockey-puck
ice hockey,hockey-puck
puck,hockey-puck
hockey puck sliding on ice,hockey-puck
hard rubber puck on the rink,hockey-puck
puck glides across the ice,hockey-puck
ice hockey puck hit with a stick,hockey-puck
hockey icon for a sports tracker,hockey-puck
rubber puck spinning on the rink,hockey-puck
black hockey puck on white ice,hockey-puck
pick up the puck off the boards,hockey-puck
center ice puck drop to start the game,hockey-puck
slap shot sends the puck flying,hockey-puck
puck deflects off the goalie pad,hockey-puck
puck icon for an NHL fan app,hockey-puck
hockey practice drill with the puck,hockey-puck
street hockey with a plastic puck,hockey-puck
puck smacks the post and bounces away,hockey-puck
dribble the puck into the offensive zone,hockey-puck
track the puck during a fast break,hockey-puck
face-off at center ice tonight,hockey-puck
NHL power play this season,hockey-puck
join the rec hockey league this winter,hockey-puck
hockey score tracker for the season,hockey-puck
buy tickets to the NHL game,hockey-puck
watch the game on hockey night,hockey-puck
add a hockey puck to the sports section,hockey-puck
hockye puck on the ice,hockey-puck
pukc sliding across the rink,hockey-puck
ice hocky practice tonight,hockey-puck
nhl plaoffs game,hockey-puck
sllapshot on goal,hockey-puck
ice,hockey-puck
nhl,hockey-puck
sport,hockey-puck
hockey puck,hockey-puck
ice tomorrow,hockey-puck
nhl tomorrow,hockey-puck
sport tomorrow,hockey-puck
