text,label
champagne,champagne-glass
alcohol-free version with sparkling juice,champagne-glass
alcohol served responsibly at the event,champagne-glass
bar menu featuring champagne by the glass,champagne-glass
bar cart stocked for the New Year party,champagne-glass
cold beverage poured into a tall flute,champagne-glass
beverage menu at the upscale restaurant,champagne-glass
celebration toast with champagne flutes,champagne-glass
celebration marking the big anniversary,champagne-glass
champagne bubbling in a crystal flute,champagne-glass
champagne cork popping at midnight,champagne-glass
drink responsibly message on the label,champagne-glass
festive drink poured for the guests,champagne-glass
holiday gathering with champagne toasts,champagne-glass
holiday season cheers with glasses raised,champagne-glass
party starting with a champagne toast,champagne-glass
party decoration with confetti and flutes,champagne-glass
tall champagne flute filled with bubbly,champagne-glass
champagne glass clinking at a celebration toast,champagne-glass
New Year's Eve countdown with champagne,champagne-glass
wedding reception champagne glasses on the table,champagne-glass
champagne bottle popped at the victory party,champagne-glass
sparkling wine in an elegant flute glass,champagne-glass
celebration icon with a champagne flute,champagne-glass
holiday party champagne toast at midnight,champagne-glass
anniversary dinner champagne for two,champagne-glass
champagne glass emoji for events and party apps,champagne-glass
chamagne glass clinking at the party,champagne-glass
champgne flute filled with bubbles,champagne-glass
celebartion toast with champagn,champagne-glass
New Year champagne glas at midnight,champagne-glass
