text,label
android,mobile
call,mobile
cell,mobile
cell phone,mobile
device,mobile
mobile,mobile
mobile phone,mobile
number,mobile
フォン,mobile
スクリーン,mobile
telephone,mobile
text,mobile
夜のandroid,mobile
夜のcall,mobile
夜のcell,mobile
夜のcell phone,mobile
夜のdevice,mobile
夜のmobile,mobile
夜のmobile phone,mobile
夜のnumber,mobile
夜のフォン,mobile
夜のスクリーン,mobile
夜のtelephone,mobile
夜のtext,mobile
androidを学ぶ,mobile
callを学ぶ,mobile
cellを学ぶ,mobile
cell phoneを学ぶ,mobile
deviceを学ぶ,mobile
mobileを学ぶ,mobile
mobile phoneを学ぶ,mobile
numberを学ぶ,mobile
フォンを学ぶ,mobile
スクリーンを学ぶ,mobile
telephoneを学ぶ,mobile
textを学ぶ,mobile
毎週のandroid,mobile
毎週のcall,mobile
毎週のcell,mobile
毎週のcell phone,mobile
毎週のdevice,mobile
毎週のmobile,mobile
毎週のmobile phone,mobile
毎週のnumber,mobile
毎週のフォン,mobile
毎週のスクリーン,mobile
毎週のtelephone,mobile
毎週のtext,mobile
androidの予約,mobile
callの予約,mobile
cellの予約,mobile
cell phoneの予約,mobile
deviceの予約,mobile
mobileの予約,mobile
mobile phoneの予約,mobile
txtを学ぶ,mobile
deevice,mobile
cellのの予約,mobile
夜のandorid,mobile
夜のcelll phone,mobile
