text,label
broom,broom
clean,broom
cleaning,broom
firebolt,broom
fly,broom
halloween,broom
nimbus 2000,broom
quidditch,broom
sweep,broom
sweeping,broom
witch,broom
broom por la noche,broom
clean por la noche,broom
cleaning por la noche,broom
firebolt por la noche,broom
fly por la noche,broom
halloween por la noche,broom
nimbus 2000 por la noche,broom
quidditch por la noche,broom
sweep por la noche,broom
sweeping por la noche,broom
witch por la noche,broom
preparar broom,broom
preparar clean,broom
preparar cleaning,broom
preparar firebolt,broom
preparar fly,broom
preparar halloween,broom
preparar nimbus 2000,broom
preparar quidditch,broom
preparar sweep,broom
preparar sweeping,broom
preparar witch,broom
broom el lunes,broom
clean el lunes,broom
cleaning el lunes,broom
firebolt el lunes,broom
fly el lunes,broom
halloween el lunes,broom
nimbus 2000 el lunes,broom
quidditch el lunes,broom
sweep el lunes,broom
sweeping el lunes,broom
witch el lunes,broom
broom cita,broom
clean cita,broom
cleaning cita,broom
firebolt cita,broom
fly cita,broom
halloween cita,broom
nimbus 2000 cita,broom
quidditch cita,broom
sweep cita,broom
sweeping cita,broom
witch cita,broom
clean poor la noche,broom
nimbus 2000 por laa noche,broom
quidditch el lnes,broom
quiddtch por la noche,broom
broom mañana,broom
