text,label
bench,bench-tree
outside,bench-tree
park,bench-tree
picnic,bench-tree
tree,bench-tree
bench tree,bench-tree
bench heute,bench-tree
outside heute,bench-tree
park heute,bench-tree
picnic heute,bench-tree
tree heute,bench-tree
bench tree heute,bench-tree
mit bench anfangen,bench-tree
mit outside anfangen,bench-tree
mit park anfangen,bench-tree
mit picnic anfangen,bench-tree
mit tree anfangen,bench-tree
mit bench tree anfangen,bench-tree
wöchentlich bench,bench-tree
wöchentlich outside,bench-tree
wöchentlich park,bench-tree
wöchentlich picnic,bench-tree
wöchentlich tree,bench-tree
wöchentlich bench tree,bench-tree
bench nicht vergessen,bench-tree
outside nicht vergessen,bench-tree
park nicht vergessen,bench-tree
picnic nicht vergessen,bench-tree
tree nicht vergessen,bench-tree
bench tree nicht vergessen,bench-tree
bench online vergleichen,bench-tree
outside online vergleichen,bench-tree
park online vergleichen,bench-tree
picnic online vergleichen,bench-tree
tree online vergleichen,bench-tree
bench tree online vergleichen,bench-tree
bench erledigen,bench-tree
outside erledigen,bench-tree
park erledigen,bench-tree
picnic erledigen,bench-tree
tree erledigen,bench-tree
bench tree erledigen,bench-tree
bench vergleichen,bench-tree
outside vergleichen,bench-tree
park vergleichen,bench-tree
picnic vergleichen,bench-tree
tree vergleichen,bench-tree
bench tree vergleichen,bench-tree
bench abends,bench-tree
outside abends,bench-tree
park abends,bench-tree
picnic abends,bench-tree
tree abends,bench-tree
bench tree abends,bench-tree
bench am Montag,bench-tree
wöchentlich otside,bench-tree
picnic vergleihcen,bench-tree
picnic nicht veressen,bench-tree
tree hetue,bench-tree
wcöhentlich bench tree,bench-tree
