text,label
скамейка,bench-tree
снаружи,bench-tree
парк,bench-tree
пикник,bench-tree
посидеть на скамейке в парке,bench-tree
провести время на улице сегодня,bench-tree
прогулка в парке,bench-tree
пикник в парке,bench-tree
посадить дерево во дворе,bench-tree
Пикник в парке в это воскресенье,bench-tree
Утренняя прогулка в парке,bench-tree
Сидеть на скамейке в парке и читать,bench-tree
Сводить детей в парк,bench-tree
Прогулка в парке с собакой,bench-tree
Найти тихую скамейку в парке,bench-tree
Семейный пикник в выходные,bench-tree
Послеполудень в парке,bench-tree
Посадить дерево в саду,bench-tree
Добровольная уборка парка,bench-tree
Давай найдём красивую скамейку в парке,bench-tree
Просто хочу побыть немного на улице,bench-tree
Отличный день для пикника в парке,bench-tree
Нам стоит сегодня прогуляться в парке,bench-tree
Пикнк в прке,bench-tree
Утренняя прогулка в пракет,bench-tree
Посидеть на скамйке,bench-tree
Посдить дерево во двар,bench-tree
Пеший поход через лес,bench-tree
Посадка рассады в саду,bench-tree
Тренировка на улице во дворе,bench-tree
Кемпинг в национальном парке,bench-tree
Велопрогулка через парк,bench-tree
Наблюдение за птицами в заповеднике,bench-tree
Читать на скамейке в парке после обеда,bench-tree
Провести время на улице после обеда,bench-tree
Прогулка с собакой в парке вечером,bench-tree
Пикниковый плед и корзина собраны,bench-tree
Заказан уход за деревьями,bench-tree
bench,bench-tree
outside,bench-tree
park,bench-tree
picnic,bench-tree
tree,bench-tree
bench tree,bench-tree
bench на выходных,bench-tree
outside на выходных,bench-tree
park на выходных,bench-tree
picnic на выходных,bench-tree
tree на выходных,bench-tree
bench tree на выходных,bench-tree
новый bench,bench-tree
новый outside,bench-tree
новый park,bench-tree
новый picnic,bench-tree
новый tree,bench-tree
новый bench tree,bench-tree
не забыть bench,bench-tree
не забыть outside,bench-tree
не забыть park,bench-tree
не забыть picnic,bench-tree
