text,label
выпекать,bread-loaf
пекарня,bread-loaf
выпечка,bread-loaf
хлеб,bread-loaf
тесто,bread-loaf
мука,bread-loaf
глютен,bread-loaf
зерно,bread-loaf
буханка,bread-loaf
сэндвич,bread-loaf
закваска,bread-loaf
тост,bread-loaf
пшеница,bread-loaf
дрожжи,bread-loaf
испечь свежую буханку хлеба,bread-loaf
зайти в местную пекарню,bread-loaf
печь хлеб в эти выходные,bread-loaf
купить буханку хлеба,bread-loaf
дать тесту подняться на ночь,bread-loaf
купить муку для выпечки,bread-loaf
варианты хлеба без глютена,bread-loaf
цельнозерновой хлеб на неделю,bread-loaf
нарезать буханку для сэндвичей,bread-loaf
сделать сэндвичи со свежим хлебом,bread-loaf
буханка хлеба на закваске из пекарни,bread-loaf
поджарить ломтик на завтрак,bread-loaf
цельнозерновой хлеб в список покупок,bread-loaf
активировать дрожжи для теста,bread-loaf
Испечь буханку хлеба на закваске в эти выходные,bread-loaf
Купить свежую буханку в пекарне,bread-loaf
Нарезать хлеб для сэндвичей,bread-loaf
Приготовить домашний хлеб к ужину,bread-loaf
Заказать ремесленный хлеб онлайн,bread-loaf
Цельнозерновая буханка на неделю,bread-loaf
Рецепт хлеба с дрожжами,bread-loaf
Купить деревенскую буханку на рынке,bread-loaf
Свежий хлеб для сырной тарелки,bread-loaf
Испечь хлеб для вечеринки,bread-loaf
Нет ничего лучше запаха свежего хлеба,bread-loaf
Хочу попробовать испечь хлеб сам,bread-loaf
В той пекарне лучший хлеб на закваске,bread-loaf
Давай захватим свежую буханку по дороге домой,bread-loaf
Испечь буханку хлеба на заквасе в ети выходные,bread-loaf
Купить свеежую буханку из пекарни,bread-loaf
Нарзать хлеб для сэндвичей,bread-loaf
Домашний хлеп к ужину,bread-loaf
Купить багет,bread-loaf
Взять бейгл из пекарни,bread-loaf
Купить круассанов,bread-loaf
Ломтик хлеба для сэндвича,bread-loaf
Купить крекеры для сырной тарелки,bread-loaf
Рецепт булочек к ужину,bread-loaf
разогреть духовку для выпечки теста,bread-loaf
свежая выпечка в пекарне на углу,bread-loaf
попробовать новый рецепт хлеба,bread-loaf
нарезать хлеб для детей,bread-loaf
вымесить тесто перед выпечкой,bread-loaf
просеять муку в миску,bread-loaf
проверить наличие глютена в составе,bread-loaf
цельнозерновая буханка на полке,bread-loaf
взять буханку по дороге домой,bread-loaf
подготовить начинку для сэндвичей на обед,bread-loaf
запустить закваску на этой неделе,bread-loaf
приготовить тост с авокадо на завтрак,bread-loaf
хлеб из пшеничной муки с нуля,bread-loaf
активировать дрожжи в тёплой воде,bread-loaf
