text,label
h2o,bottle-water
plastic,bottle-water
water,bottle-water
bottle,bottle-water
bottle water,bottle-water
h2o für Samstag,bottle-water
plastic für Samstag,bottle-water
water für Samstag,bottle-water
bottle für Samstag,bottle-water
bottle water für Samstag,bottle-water
h2o nach der Arbeit,bottle-water
plastic nach der Arbeit,bottle-water
water nach der Arbeit,bottle-water
bottle nach der Arbeit,bottle-water
bottle water nach der Arbeit,bottle-water
h2o erledigen,bottle-water
plastic erledigen,bottle-water
water erledigen,bottle-water
bottle erledigen,bottle-water
bottle water erledigen,bottle-water
h2o für die Kinder,bottle-water
plastic für die Kinder,bottle-water
water für die Kinder,bottle-water
bottle für die Kinder,bottle-water
bottle water für die Kinder,bottle-water
h2o am Montag,bottle-water
plastic am Montag,bottle-water
water am Montag,bottle-water
bottle am Montag,bottle-water
bottle water am Montag,bottle-water
h2o online reparieren,bottle-water
plastic online reparieren,bottle-water
water online reparieren,bottle-water
bottle online reparieren,bottle-water
bottle water online reparieren,bottle-water
h2o bald reparieren,bottle-water
plastic bald reparieren,bottle-water
water bald reparieren,bottle-water
bottle bald reparieren,bottle-water
bottle water bald reparieren,bottle-water
h2o heute,bottle-water
plastic heute,bottle-water
water heute,bottle-water
bottle heute,bottle-water
bottle water heute,bottle-water
h2o morgen,bottle-water
plastic morgen,bottle-water
water morgen,bottle-water
bottle morgen,bottle-water
bottle water morgen,bottle-water
h2o Termin,bottle-water
plastic Termin,bottle-water
water Termin,bottle-water
bottle Termin,bottle-water
bottle water Termin,bottle-water
water erledien,bottle-water
h2o fürr Samstag,bottle-water
bottle water für di Kinder,bottle-water
bottle nach der Abreit,bottle-water
bottl für Samstag,bottle-water
