text,label
Portable Stereo,boombox
кассета,boombox
jambox,boombox
Джон Кьюсак,boombox
Say Anything,boombox
взять портативную колонку на пляж,boombox
сделать кассету-микстейп,boombox
настроить jambox для вечеринки,boombox
марафон фильмов с Джоном Кьюсаком,boombox
включить музыку на мероприятии,boombox
послушать радио,boombox
вечер фильма Say Anything,boombox
Включить музыку на вечеринке на улице,boombox
Взять магнитолу на пляж,boombox
Настроить колонки для мероприятия,boombox
Громкая музыка во дворе,boombox
Коллекция кассет,boombox
Включить радио утром,boombox
Взять портативную колонку в поход,boombox
Настроить звуковую систему для вечеринки,boombox
Музыка для квартальной вечеринки,boombox
Слушать старую школу,boombox
На этой вечеринке нужна музыка,boombox
Хочу магнитолу прямо сейчас,boombox
Давайте врубим музыку во дворе,boombox
Ничто не сравнится с атмосферой старой магнитолы,boombox
Включть мзыку на вечерниве,boombox
Коллекця кассет,boombox
Громкая музыкa во двореe,boombox
Настроить акустическую систему,boombox
Подключить Bluetooth-колонку,boombox
Включить музыку с телефона,boombox
Включить звук телевизора,boombox
Радиоприложение на телефоне,boombox
Коллекция виниловых пластинок,boombox
Портативная стереосистема для барбекю во дворе,boombox
Ремонт кассетного деки,boombox
Джембокс подключён к телефону,boombox
Фестиваль фильмов 80-х с Джоном Кьюсаком,boombox
Фоновый музыкальный плейлист для магазина,boombox
Утреннее радиошоу в дороге,boombox
Пересмотреть «Скажи что-нибудь» с друзьями,boombox
cassette,boombox
john cusack,boombox
music,boombox
radio,boombox
boombox,boombox
начать Portable Stereo,boombox
начать cassette,boombox
начать jambox,boombox
начать john cusack,boombox
начать music,boombox
начать radio,boombox
начать say anything,boombox
начать boombox,boombox
закончить Portable Stereo,boombox
закончить cassette,boombox
закончить jambox,boombox
закончить john cusack,boombox
Portable Stereo на выходных,boombox
