text,label
bethlehem,star-christmas
north,star-christmas
star of bethlehem over nativity,star-christmas
bethlehem guiding star biblical,star-christmas
christmas star on tree topper,star-christmas
christmas decorating star ornament,star-christmas
holiday star glowing bright,star-christmas
holiday star decoration display,star-christmas
north star guiding light,star-christmas
north star navigation at night,star-christmas
xmas star cut out decoration,star-christmas
xmas silver star hanging,star-christmas
glowing five pointed christmas star,star-christmas
star tree topper for holiday decoration,star-christmas
gold star atop decorated christmas tree,star-christmas
bethlehem star leading wise men,star-christmas
paper star christmas craft project,star-christmas
star shaped holiday window cling,star-christmas
advent calendar with star motif,star-christmas
christmas star lantern outdoor decoration,star-christmas
shiny star ornament with sparkles,star-christmas
children drawing christmas star card,star-christmas
chrstmas star tree,star-christmas
xams star decor,star-christmas
holdiay star light,star-christmas
bethlhem star,star-christmas
