text,label
admin,screwdriver-wrench
configuration,screwdriver-wrench
equipment,screwdriver-wrench
fix,screwdriver-wrench
maintenance,screwdriver-wrench
modify,screwdriver-wrench
repair,screwdriver-wrench
screwdriver,screwdriver-wrench
settings,screwdriver-wrench
tools,screwdriver-wrench
wrench,screwdriver-wrench
screwdriver wrench,screwdriver-wrench
pedir admin en línea,screwdriver-wrench
pedir configuration en línea,screwdriver-wrench
pedir equipment en línea,screwdriver-wrench
pedir fix en línea,screwdriver-wrench
pedir maintenance en línea,screwdriver-wrench
pedir modify en línea,screwdriver-wrench
pedir repair en línea,screwdriver-wrench
pedir screwdriver en línea,screwdriver-wrench
pedir settings en línea,screwdriver-wrench
pedir tools en línea,screwdriver-wrench
pedir wrench en línea,screwdriver-wrench
pedir screwdriver wrench en línea,screwdriver-wrench
admin por la mañana,screwdriver-wrench
configuration por la mañana,screwdriver-wrench
equipment por la mañana,screwdriver-wrench
fix por la mañana,screwdriver-wrench
maintenance por la mañana,screwdriver-wrench
modify por la mañana,screwdriver-wrench
repair por la mañana,screwdriver-wrench
screwdriver por la mañana,screwdriver-wrench
settings por la mañana,screwdriver-wrench
tools por la mañana,screwdriver-wrench
wrench por la mañana,screwdriver-wrench
screwdriver wrench por la mañana,screwdriver-wrench
pedir admin,screwdriver-wrench
pedir configuration,screwdriver-wrench
pedir equipment,screwdriver-wrench
pedir fix,screwdriver-wrench
pedir maintenance,screwdriver-wrench
pedir modify,screwdriver-wrench
pedir repair,screwdriver-wrench
pedir screwdriver,screwdriver-wrench
pedir settings,screwdriver-wrench
pedir tools,screwdriver-wrench
pedir wrench,screwdriver-wrench
pedir screwdriver wrench,screwdriver-wrench
admin para el viaje,screwdriver-wrench
configuration para el viaje,screwdriver-wrench
equipment para el viaje,screwdriver-wrench
fix para el viaje,screwdriver-wrench
maintenance para el viaje,screwdriver-wrench
modify para el viaje,screwdriver-wrench
repair para el viaje,screwdriver-wrench
pedir eqquipment,screwdriver-wrench
pedi configuration,screwdriver-wrench
pedir screwdriver wrnch en línea,screwdriver-wrench
modify para ell viaje,screwdriver-wrench
pedirr repair,screwdriver-wrench
