text,label
указатель рукой,hand-pointer
палец-указатель,hand-pointer
нажми сюда,hand-pointer
нажми эту кнопку,hand-pointer
укажи на пункт меню,hand-pointer
выбери следующий вариант,hand-pointer
коснись экрана чтобы продолжить,hand-pointer
нажми на ссылку ниже,hand-pointer
нажми кнопку на экране,hand-pointer
укажи правильный ответ,hand-pointer
курсор над кнопкой,hand-pointer
нажми чтобы открыть панель,hand-pointer
коснись значка чтобы запустить,hand-pointer
укажи точку на карте,hand-pointer
выбери нужную вкладку,hand-pointer
выбери элемент из списка,hand-pointer
нажми на карточку,hand-pointer
коснись чтобы открыть детали,hand-pointer
укажи на знак выхода,hand-pointer
перемести указатель к кнопке отправки,hand-pointer
нажми выделенную кнопку,hand-pointer
коснись стрелки чтобы продолжить,hand-pointer
укажи на нужную функцию,hand-pointer
отметь чекбокс,hand-pointer
нажми значок меню,hand-pointer
коснись уведомления,hand-pointer
укажи на имя файла,hand-pointer
нажми следующий шаг,hand-pointer
курсор в виде руки,hand-pointer
указатель над кнопкой действия,hand-pointer
коснись экрана чтобы выбрать,hand-pointer
нажми результат поиска,hand-pointer
укажи на кнопку в форме,hand-pointer
нажми здесь чтобы продолжить,hand-pointer
коснись нужного элемента,hand-pointer
укажи на вариант ответа,hand-pointer
выбери карточку на панели,hand-pointer
нажми кнопку скачивания,hand-pointer
коснись чтобы подтвердить действие,hand-pointer
укажи маршрут на карте,hand-pointer
нажми вкладку сверху,hand-pointer
коснись кнопки воспроизведения,hand-pointer
наведи руку-курсор на ссылку,hand-pointer
выбери профиль из списка,hand-pointer
коснись переключателя чтобы включить,hand-pointer
