text,label
firearm,gun
pistol,gun
weapon,gun
gun,gun
firearm après le travail,gun
pistol après le travail,gun
weapon après le travail,gun
gun après le travail,gun
firearm pour les enfants,gun
pistol pour les enfants,gun
weapon pour les enfants,gun
gun pour les enfants,gun
firearm demain,gun
pistol demain,gun
weapon demain,gun
gun demain,gun
firearm hebdomadaire,gun
pistol hebdomadaire,gun
weapon hebdomadaire,gun
gun hebdomadaire,gun
renouveler firearm en ligne,gun
renouveler pistol en ligne,gun
renouveler weapon en ligne,gun
renouveler gun en ligne,gun
firearm pour le voyage,gun
pistol pour le voyage,gun
weapon pour le voyage,gun
gun pour le voyage,gun
firearm rendez-vous,gun
pistol rendez-vous,gun
weapon rendez-vous,gun
gun rendez-vous,gun
renouveler le firearm,gun
renouveler le pistol,gun
renouveler le weapon,gun
renouveler le gun,gun
renouveler firearm,gun
renouveler pistol,gun
renouveler weapon,gun
renouveler gun,gun
firearm lundi,gun
pistol lundi,gun
weapon lundi,gun
gun lundi,gun
firearm ce week-end,gun
pistol ce week-end,gun
weapon ce week-end,gun
gun ce week-end,gun
firearm pour samedi,gun
pistol pour samedi,gun
weapon pour samedi,gun
gun pour samedi,gun
commencer firearm,gun
commencer pistol,gun
commencer weapon,gun
weaponn ce week-end,gun
fiream lundi,gun
renouveelr le pistol,gun
pistol après le tavail,gun
renouveler pistol en lgine,gun
