text,label
adhesive bandage,bandage
バンデージ,bandage
boo boo,bandage
first aid,bandage
modify,bandage
ouch,bandage
月曜日にadhesive bandage,bandage
月曜日にバンデージ,bandage
月曜日にboo boo,bandage
月曜日にfirst aid,bandage
月曜日にmodify,bandage
月曜日にouch,bandage
adhesive bandageを終わらせる,bandage
バンデージを終わらせる,bandage
boo booを終わらせる,bandage
first aidを終わらせる,bandage
modifyを終わらせる,bandage
ouchを終わらせる,bandage
週末にadhesive bandage,bandage
週末にバンデージ,bandage
週末にboo boo,bandage
週末にfirst aid,bandage
週末にmodify,bandage
週末にouch,bandage
adhesive bandageを始める,bandage
バンデージを始める,bandage
boo booを始める,bandage
first aidを始める,bandage
modifyを始める,bandage
ouchを始める,bandage
毎週のadhesive bandage,bandage
毎週のバンデージ,bandage
毎週のboo boo,bandage
毎週のfirst aid,bandage
毎週のmodify,bandage
毎週のouch,bandage
旅行用のadhesive bandage,bandage
旅行用のバンデージ,bandage
旅行用のboo boo,bandage
旅行用のfirst aid,bandage
旅行用のmodify,bandage
旅行用のouch,bandage
新しいadhesive bandageを比較する,bandage
新しいバンデージを比較する,bandage
新しいboo booを比較する,bandage
新しいfirst aidを比較する,bandage
新しいmodifyを比較する,bandage
新しいouchを比較する,bandage
adhesive bandageを比較する,bandage
バンデージを比較する,bandage
boo booを比較する,bandage
first aidを比較する,bandage
modifyを比較する,bandage
ouchを比較する,bandage
土曜日にadhesive bandage,bandage
週末boo boo,bandage
週末にmoddify,bandage
週末末にouch,bandage
週末にuch,bandage
ouchを終らせる,bandage
