text,label
канатная дорога,cable-car
трос,cable-car
гондола,cable-car
подъёмник,cable-car
горная канатная дорога,cable-car
трамвай,cable-car
трамвайная линия,cable-car
троллейбус,cable-car
Канатная дорога до вершины,cable-car
Поездка на канатной дороге на гору,cable-car
Гондольный подъёмник на горнолыжном курорте,cable-car
Ски-пасс на выходные,cable-car
Вид на горы с канатной дороги,cable-car
Бронирование билетов на горную канатку,cable-car
Трамвай на вершину холма,cable-car
Расписание трамваев в национальном парке,cable-car
Исторический тур на трамвае по городу,cable-car
Поехать на канатной дороге до вершины,cable-car
Купить билеты на канатную дорогу заранее,cable-car
Живописная поездка на закате,cable-car
Время ожидания канатной дороги на станции,cable-car
Обратный билет на гондолу,cable-car
Канатная дорога закрывается на закате,cable-car
Горное приключение на канатке,cable-car
Место для фото с канатной дороги,cable-car
Сесть на следующую канатную дорогу,cable-car
Первая поездка детей на канатной дороге,cable-car
виды с канатной дороги нереальные,cable-car
сегодня поднимаемся на гондоле,cable-car
стоим в очереди на канатную дорогу,cable-car
подъёмник или канатная дорога наверх,cable-car
канатаня дорога на гору,cable-car
гондолла на горнолыжный курорт,cable-car
биелт трамвая для национального парка,cable-car
воздушная канатная дорга наверху,cable-car
Городской автобусный маршрут по долине,cable-car
Поезд через горный тоннель,cable-car
Кресельный подъёмник на горнолыжном склоне,cable-car
Фуникулёр на крутой холм,cable-car
Троллейбус на городских улицах,cable-car
Монорельс в тематическом парке,cable-car
Забронировать воздушный трамвай для группы,cable-car
Трос оборвался — подъёмник не работает,cable-car
Поездка на гондоле над долиной на закате,cable-car
Ски-пасс на подъёмник на всю неделю,cable-car
Горный поход начинается от станции канатки,cable-car
Горная канатная дорога открывается в 8 утра,cable-car
Сесть на трамвай на нижней станции,cable-car
Проверить расписание трамвая перед выездом,cable-car
Поездка на историческом трамвае по старому кварталу,cable-car
