text,label
ice,hockey-sticks
nhl,hockey-sticks
sport,hockey-sticks
hockey,hockey-sticks
sticks,hockey-sticks
hockey sticks,hockey-sticks
ice aujourd'hui,hockey-sticks
nhl aujourd'hui,hockey-sticks
sport aujourd'hui,hockey-sticks
hockey aujourd'hui,hockey-sticks
sticks aujourd'hui,hockey-sticks
hockey sticks aujourd'hui,hockey-sticks
emballer ice,hockey-sticks
emballer nhl,hockey-sticks
emballer sport,hockey-sticks
emballer hockey,hockey-sticks
emballer sticks,hockey-sticks
emballer hockey sticks,hockey-sticks
commencer ice,hockey-sticks
commencer nhl,hockey-sticks
commencer sport,hockey-sticks
commencer hockey,hockey-sticks
commencer sticks,hockey-sticks
commencer hockey sticks,hockey-sticks
ice lundi,hockey-sticks
nhl lundi,hockey-sticks
sport lundi,hockey-sticks
hockey lundi,hockey-sticks
sticks lundi,hockey-sticks
hockey sticks lundi,hockey-sticks
finir ice,hockey-sticks
finir nhl,hockey-sticks
finir sport,hockey-sticks
finir hockey,hockey-sticks
finir sticks,hockey-sticks
finir hockey sticks,hockey-sticks
ice le matin,hockey-sticks
nhl le matin,hockey-sticks
sport le matin,hockey-sticks
hockey le matin,hockey-sticks
sticks le matin,hockey-sticks
hockey sticks le matin,hockey-sticks
nouveau ice,hockey-sticks
nouveau nhl,hockey-sticks
nouveau sport,hockey-sticks
nouveau hockey,hockey-sticks
nouveau sticks,hockey-sticks
nouveau hockey sticks,hockey-sticks
ice ce week-end,hockey-sticks
nhl ce week-end,hockey-sticks
sport ce week-end,hockey-sticks
hockey ce week-end,hockey-sticks
sticks ce week-end,hockey-sticks
hockey sticks ce week-end,hockey-sticks
ice pour le voyage,hockey-sticks
finir hockey stciks,hockey-sticks
emballerr hockey,hockey-sticks
emabller hockey sticks,hockey-sticks
finir hocey sticks,hockey-sticks
sticks lndi,hockey-sticks
