text,label
air,lungs
breath,lungs
covid-19,lungs
exhalation,lungs
inhalation,lungs
lungs,lungs
organ,lungs
respiration,lungs
respiratory,lungs
夜のair,lungs
夜のbreath,lungs
夜のcovid-19,lungs
夜のexhalation,lungs
夜のinhalation,lungs
夜のlungs,lungs
夜のorgan,lungs
夜のrespiration,lungs
夜のrespiratory,lungs
仕事の後にair,lungs
仕事の後にbreath,lungs
仕事の後にcovid-19,lungs
仕事の後にexhalation,lungs
仕事の後にinhalation,lungs
仕事の後にlungs,lungs
仕事の後にorgan,lungs
仕事の後にrespiration,lungs
仕事の後にrespiratory,lungs
airを終わらせる,lungs
breathを終わらせる,lungs
covid-19を終わらせる,lungs
exhalationを終わらせる,lungs
inhalationを終わらせる,lungs
lungsを終わらせる,lungs
organを終わらせる,lungs
respirationを終わらせる,lungs
respiratoryを終わらせる,lungs
airを始める,lungs
breathを始める,lungs
covid-19を始める,lungs
exhalationを始める,lungs
inhalationを始める,lungs
lungsを始める,lungs
organを始める,lungs
respirationを始める,lungs
respiratoryを始める,lungs
週末にair,lungs
週末にbreath,lungs
週末にcovid-19,lungs
週末にexhalation,lungs
週末にinhalation,lungs
週末にlungs,lungs
週末にorgan,lungs
週末にrespiration,lungs
週末にrespiratory,lungs
子供用のair,lungs
coovid-19を始める,lungs
夜のinhalatoin,lungs
週末にlugns,lungs
aiを始める,lungs
仕事のに後air,lungs
